vessel_id,block,length,width,height,weight
SN2596,Y390S,11.0,0.0,0.0,3.0
,,13.0,9.0,5.8,1000.0
,,14.0,11.0,5.8,1000.0
,,14.0,13.0,5.8,1000.0
,,16.0,15.0,5.8,1000.0
,,19.0,8.0,5.8,1000.0
,,19.0,13.0,5.8,1000.0
