id,vessel_id,block,width,length,height,weight
0,SN2463,S091P,15.5,21.0,5.8,35.0
1,SN2615,E541S,15.5,21.0,5.8,44.0
2,SN2463,E752P,15.5,21.0,5.8,7.0
3,SN2591,S421S,15.5,21.0,5.8,7.0
4,SN2616,A411P,15.5,21.0,5.8,3.0
5,SN2464,B19AS,15.5,21.0,5.8,35.0
6,SN2455,W830C,15.5,21.0,5.8,12.0
7,SN2627,E561P,15.5,21.0,5.8,13.0
8,SN2608,M210P,15.5,21.0,5.8,54.0
9,SN2463,S40AP,15.5,21.0,5.8,28.0
10,SN2463,E370P,15.5,21.0,5.8,27.0
11,SN2615,S091P,15.5,21.0,5.8,26.0
12,SN2608,T151C,15.5,21.0,5.8,94.0
13,SN2608,T121S,15.5,21.0,5.8,71.0
14,SN2464,E62AP,15.5,21.0,5.8,18.0
15,SN2615,F732S,15.5,21.0,5.8,5.0
16,SN2463,F732S,15.5,21.0,5.8,15.0
17,SN2598,Y900P,15.5,21.0,5.8,23.0
18,SN2627,H310S,15.5,21.0,5.8,36.0
19,SN2464,B11AS,15.5,21.0,5.8,33.0
20,SN2627,B110S,15.5,21.0,5.8,33.0
21,SN2601,D310S,15.5,21.0,5.8,34.0
22,SN2615,M830S,15.5,21.0,5.8,28.0
23,SN2612,D40AP,15.5,21.0,5.8,15.0
24,SN2598,F510S,15.5,21.0,5.8,45.0
25,SN2607,T120P,15.5,21.0,5.8,43.0
26,SN2598,D390P,15.5,21.0,5.8,24.0
27,SN2615,M710S,15.5,21.0,5.8,24.0
28,SN2591,E470C,15.5,21.0,5.8,52.0
29,SN2638,E11YS,15.5,21.0,5.8,9.0
30,SN2612,K190C,15.5,21.0,5.8,39.0
31,SN2616,L151P,15.5,21.0,5.8,34.0
32,SN2607,D716S,15.5,21.0,5.8,8.0
33,SN2607,T310S,15.5,21.0,5.8,73.0
34,SN2615,F72BS,15.5,21.0,5.8,17.0
35,SN2455,W820P,15.5,21.0,5.8,18.0
36,SN2612,S193S,15.5,21.0,5.8,30.0
37,SN2616,D350S,15.5,21.0,5.8,30.0
38,,,15.5,21.0,5.8,
39,,,15.5,21.0,5.8,
40,,,15.5,21.0,5.8,
41,,,15.5,21.0,5.8,
42,,,15.5,21.0,5.8,
43,,,15.5,21.0,5.8,
44,,,15.5,21.0,5.8,
45,,,15.5,21.0,5.8,
46,,,15.5,21.0,5.8,
47,,,15.5,21.0,5.8,
48,,,15.5,21.0,5.8,
49,,,15.5,21.0,5.8,
