id,vessel_id,block,width,length,height,weight
0, SN2612, S11AP,14.0,25.0,inf,25.0
1, SN2603, T520P,11.0,14.0,inf,3.0
2, SN2452, S230P,14.0,25.0,inf,22.0
3, SN2626, E560C,14.0,25.0,inf,34.0
4, SN2597, D181S,14.0,25.0,inf,34.0
5, SN2602, F310S,14.0,25.0,inf,9.0
6, SN2456, E611P,14.0,25.0,inf,16.0
7, SN2455, F220C,13.0,14.0,inf,8.0
8, SN2616, E43AS,11.0,14.0,inf,7.0
9, SN2457, E210S,14.0,25.0,inf,32.0
10, SN2603, D380S,14.0,25.0,inf,25.0
11, SN2614, S400S,14.0,25.0,inf,17.0
12, SN2612, E423S,14.0,25.0,inf,13.0
13, SN2603, D380P,14.0,25.0,inf,25.0
14, SN2627, A410S,12.0,14.0,inf,21.0
15, SN2589, T15NP,11.0,14.0,inf,1.0
16, SN2597, D211S,14.0,25.0,inf,46.0
17, SN2608, E22AP,11.0,14.0,inf,11.0
18, SN2455, M320S,12.0,14.0,inf,17.0
19, SN2614, A110C,13.0,14.0,inf,30.0
20, SN2616, E33CS,11.0,14.0,inf,6.0
21, SN2612, E332S,14.0,25.0,inf,11.0
22, SN2612, E511P,14.0,25.0,inf,20.0
23, SN2603, E380C,14.0,25.0,inf,14.0
24, SN2456, A12DP,11.0,14.0,inf,5.0
25, SN2612, M210S,14.0,25.0,inf,55.0
26, SN2614, A430C,14.0,25.0,inf,23.0
27, SN2607, A110P,11.0,14.0,inf,18.0
28, SN2455, M910S,14.0,25.0,inf,34.0
29, SN2615, E140C,12.0,14.0,inf,4.0
30, SN2607, E320P,14.0,25.0,inf,27.0
31, SN2603, H110P,14.0,25.0,inf,34.0
32, SN2602, G130S,14.0,25.0,inf,18.0
33, SN2463, A21ES,11.0,14.0,inf,5.0
34, SN2598, F44AS,11.0,14.0,inf,9.0
35, SN2614, F421S,11.0,14.0,inf,6.0
36, SN2463, E312P,14.0,25.0,inf,34.0
37, SN2615, S360S,13.0,14.0,inf,15.0
38, SN2591, D150P,12.0,14.0,inf,19.0
39, SN2616, S36XP,13.0,14.0,inf,21.0
40, SN2634, A21BP,14.0,25.0,inf,20.0
41, SN2603, E360C,11.0,14.0,inf,6.0
42, SN2601, H130S,14.0,25.0,inf,37.0
43, SN2612, S14AP,14.0,25.0,inf,22.0
44, SN2455, M410P,14.0,25.0,inf,46.0
45, SN2601, A110S,11.0,14.0,inf,16.0
46, SN2598, M900S,11.0,14.0,inf,2.0
47, SN2627, A220S,14.0,25.0,inf,30.0
48, SN2456, D194S,11.0,14.0,inf,8.0
49, SN2611, A110S,11.0,14.0,inf,19.0
50, SN2598, D712S,14.0,25.0,inf,14.0
51, SN2608, E116P,11.0,14.0,inf,9.0
52, SN2590, S210S,14.0,25.0,inf,17.0
53, SN2615, S350S,14.0,25.0,inf,16.0
54,,,14.0,25.0,inf,
55,,,14.0,25.0,inf,
56,,,14.0,25.0,inf,
57,,,14.0,25.0,inf,
58,,,14.0,25.0,inf,
59,,,14.0,25.0,inf,
60,,,14.0,25.0,inf,
61,,,14.0,25.0,inf,
62,,,14.0,25.0,inf,
63,,,14.0,25.0,inf,
64,,,14.0,25.0,inf,
65,,,14.0,25.0,inf,
66,,,14.0,25.0,inf,
67,,,14.0,25.0,inf,
68,,,14.0,25.0,inf,
1,,,14.0,14.0,inf,
7,,,12.0,14.0,inf,
8,,,14.0,14.0,inf,
14,,,13.0,14.0,inf,
15,,,14.0,14.0,inf,
17,,,14.0,14.0,inf,
18,,,13.0,14.0,inf,
19,,,12.0,14.0,inf,
20,,,14.0,14.0,inf,
24,,,14.0,14.0,inf,
27,,,14.0,14.0,inf,
29,,,13.0,14.0,inf,
33,,,14.0,14.0,inf,
34,,,14.0,14.0,inf,
35,,,14.0,14.0,inf,
37,,,12.0,14.0,inf,
38,,,13.0,14.0,inf,
39,,,12.0,14.0,inf,
41,,,14.0,14.0,inf,
45,,,14.0,14.0,inf,
46,,,14.0,14.0,inf,
48,,,14.0,14.0,inf,
49,,,14.0,14.0,inf,
51,,,14.0,14.0,inf,
