id,vessel_id,block,width,length,height,weight
0, SN2627, S100S,16.0,23.0,inf,41.0
1, SN2611, E520P,16.0,23.0,inf,74.0
2, SN2603, D730S,16.0,23.0,inf,19.0
3, SN2601, D41AP,16.0,23.0,inf,17.0
4, SN2453, S630P,16.0,23.0,inf,19.0
5, SN2612, E322S,16.0,23.0,inf,14.0
6, SN2463, D29AS,11.0,16.0,inf,5.0
7, SN2598, T120P,16.0,23.0,inf,19.0
8,,,16.0,23.0,inf,
9,,,16.0,23.0,inf,
17,,,19.0,24.0,inf,
18,,,19.0,24.0,inf,
27,,,23.0,25.0,inf,
28,,,23.0,25.0,inf,
10, SN2597, F420S,19.0,24.0,inf,46.0
11, SN2612, M310S,19.0,24.0,inf,61.0
12, SN2456, B121S,19.0,24.0,inf,58.0
13, SN2612, M310P,19.0,24.0,inf,64.0
14, SN2455, D390S,19.0,24.0,inf,65.0
15, SN2455, B180S,19.0,24.0,inf,53.0
16, SN2603, E420S,19.0,24.0,inf,72.0
19, SN2601, E540C,23.0,25.0,inf,83.0
20, SN2597, F520P,23.0,25.0,inf,84.0
21, SN2455, S120P,23.0,25.0,inf,60.0
22, SN2597, D710S,23.0,25.0,inf,51.0
23, SN2597, D200C,23.0,25.0,inf,47.0
24, SN2602, D170C,23.0,25.0,inf,57.0
25, SN2611, E530C,23.0,25.0,inf,102.0
26, SN2611, D110C,23.0,25.0,inf,53.0
6,,,12.0,16.0,inf,
