id,vessel_id,block,width,length,height,weight
0, SN2597, F220C,23.0,25.0,inf,26.0
1, SN2456, E410P,23.0,25.0,inf,39.0
2, SN2611, S150P,23.0,25.0,inf,59.0
3, SN2453, S630S,11.0,25.0,inf,19.0
4, SN2611, D340P,23.0,25.0,inf,31.0
5, SN2614, S720S,23.0,25.0,inf,25.0
6, SN2455, F640P,23.0,25.0,inf,15.0
7, SN2463, E424S,11.0,23.0,inf,3.0
8, SN2607, E431C,15.0,23.0,inf,11.0
9, SN2590, E530S,23.0,25.0,inf,33.0
10, SN2598, B110S,23.0,25.0,inf,67.0
11, SN2603, D530S,16.0,23.0,inf,16.0
12, SN2463, E51AS,14.0,23.0,inf,15.0
13, SN2627, A120C,11.0,25.0,inf,46.0
14, SN2611, D350S,23.0,25.0,inf,24.0
15, SN2615, S180P,23.0,25.0,inf,15.0
16, SN2603, H120S,23.0,25.0,inf,35.0
17, SN2612, B151S,23.0,25.0,inf,109.0
18, SN2612, E240C,23.0,25.0,inf,67.0
19, SN2626, E550C,16.0,23.0,inf,48.0
20, SN2611, B201S,15.0,23.0,inf,44.0
21, SN2615, E53AP,16.0,23.0,inf,25.0
22, SN2603, B201P,15.0,23.0,inf,52.0
23, SN2603, D201P,11.0,25.0,inf,37.0
24, SN2612, E110P,23.0,25.0,inf,29.0
25, SN2456, B121P,23.0,25.0,inf,66.0
26, SN2457, H14AS,12.0,23.0,inf,3.0
27, SN2627, B180S,23.0,25.0,inf,46.0
28, SN2598, D331P,23.0,25.0,inf,39.0
29, SN2590, E530P,23.0,25.0,inf,33.0
30,,,23.0,25.0,inf,
31,,,23.0,25.0,inf,
32,,,23.0,25.0,inf,
33,,,23.0,25.0,inf,
34,,,23.0,25.0,inf,
35,,,23.0,25.0,inf,
36,,,23.0,25.0,inf,
37,,,23.0,25.0,inf,
38,,,23.0,25.0,inf,
39,,,23.0,25.0,inf,
40,,,23.0,25.0,inf,
3,,,12.0,25.0,inf,
7,,,14.0,23.0,inf,
8,,,10.0,23.0,inf,
11,,,9.0,23.0,inf,
12,,,11.0,23.0,inf,
13,,,12.0,25.0,inf,
19,,,9.0,23.0,inf,
20,,,10.0,23.0,inf,
21,,,9.0,23.0,inf,
22,,,10.0,23.0,inf,
23,,,12.0,25.0,inf,
26,,,13.0,23.0,inf,
