id,vessel_id,block,width,length,height,weight
0, SN2603, F421P,13.0,21.0,5.0,20.0
1, SN2616, E33YS,13.0,21.0,5.0,6.0
2, SN2601, T520P,13.0,21.0,5.0,3.0
3, SN2626, E550C,13.0,21.0,5.0,48.0
4, SN2601, D715S,13.0,21.0,5.0,6.0
5, SN2614, E571P,13.0,21.0,5.0,9.0
6, SN2455, A430C,13.0,21.0,5.0,39.0
7, SN2463, B19AS,13.0,21.0,5.0,35.0
8, SN2590, T190C,13.0,21.0,5.0,25.0
9, SN2457, E62AP,13.0,21.0,5.0,18.0
10, SN2616, S35XP,13.0,21.0,5.0,20.0
11, SN2614, A410P,13.0,21.0,5.0,11.0
12, SN2457, E51AS,13.0,21.0,5.0,15.0
13, SN2596, Y900P,13.0,21.0,5.0,22.0
14, SN2611, D540S,13.0,21.0,5.0,2.0
15, SN2627, Y900C,13.0,21.0,5.0,52.0
16, SN2615, C360P,13.0,21.0,5.0,7.0
17, SN2614, S820S,13.0,21.0,5.0,34.0
18, SN2457, A313P,13.0,21.0,5.0,20.0
19, SN2611, D500S,13.0,21.0,5.0,4.0
20, SN2614, S180S,13.0,21.0,5.0,15.0
21, SN2603, T510S,13.0,21.0,5.0,7.0
22, SN2612, E524S,13.0,21.0,5.0,4.0
23,,,13.0,21.0,5.0,
24,,,13.0,21.0,5.0,
25,,,13.0,21.0,5.0,
26,,,13.0,21.0,5.0,
27,,,13.0,21.0,5.0,
28,,,13.0,21.0,5.0,
29,,,13.0,21.0,5.0,
37,,,16.0,21.0,5.0,
38,,,16.0,21.0,5.0,
39,,,16.0,21.0,5.0,
30, SN2597, D320P,16.0,21.0,5.0,25.0
31, SN2612, T131S,16.0,21.0,5.0,74.0
32, SN2611, E230S,16.0,21.0,5.0,28.0
33, SN2598, B221P,16.0,21.0,5.0,65.0
34, SN2601, T120S,16.0,21.0,5.0,41.0
35, SN2611, D330S,16.0,21.0,5.0,24.0
36, SN2614, S720S,16.0,21.0,5.0,25.0
