id,vessel_id,block,width,length,height,weight
0, SN2611, D131S,13.0,21.0,5.0,36.0
1, SN2603, D740S,13.0,21.0,5.0,49.0
2, SN2598, T720P,13.0,21.0,5.0,18.0
3, SN2614, F730P,13.0,21.0,5.0,25.0
4, SN2602, D840S,13.0,21.0,5.0,7.0
5, SN2607, M210P,13.0,21.0,5.0,54.0
6, SN2615, S08AS,13.0,21.0,5.0,8.0
7, SN2597, F230C,13.0,21.0,5.0,6.0
8, SN2597, D181S,13.0,21.0,5.0,34.0
9, SN2601, D715S,13.0,21.0,5.0,6.0
10, SN2590, H200S,13.0,21.0,5.0,17.0
11, SN2603, E370C,13.0,21.0,5.0,18.0
12, SN2602, D211S,13.0,21.0,5.0,43.0
13, SN2454, C820S,13.0,21.0,5.0,8.0
14, SN2455, E580S,13.0,21.0,5.0,10.0
15, SN2611, D181S,13.0,21.0,5.0,31.0
16, SN2608, E114S,13.0,21.0,5.0,21.0
17, SN2454, F620P,13.0,21.0,5.0,22.0
18, SN2615, S082S,13.0,21.0,5.0,9.0
19, SN2455, E712S,13.0,21.0,5.0,2.0
20, SN2454, F710P,13.0,21.0,5.0,20.0
21, SN2615, S082P,13.0,21.0,5.0,9.0
22, SN2614, A410P,13.0,21.0,5.0,11.0
23, SN2457, E51AS,13.0,21.0,5.0,15.0
24, SN2615, E130C,13.0,21.0,5.0,3.0
25, SN2463, A21FS,13.0,21.0,5.0,7.0
26,,,13.0,21.0,5.0,
27,,,13.0,21.0,5.0,
28,,,13.0,21.0,5.0,
29,,,13.0,21.0,5.0,
37,,,16.0,21.0,5.0,
38,,,16.0,21.0,5.0,
39,,,16.0,21.0,5.0,
30, SN2455, F640P,16.0,21.0,5.0,15.0
31, SN2611, T140P,16.0,21.0,5.0,33.0
32, SN2614, E650C,16.0,21.0,5.0,57.0
33, SN2602, D400P,16.0,21.0,5.0,30.0
34, SN2601, D331P,16.0,21.0,5.0,38.0
35, SN2603, D401S,16.0,21.0,5.0,37.0
36, SN2612, T131S,16.0,21.0,5.0,74.0
