id,vessel_id,block,width,length,height,weight
0, SN2598, F110S,15.5,21.0,5.8,21.0
1, SN2611, D191S,15.5,21.0,5.8,31.0
2, SN2627, D280P,15.5,21.0,5.8,35.0
3, SN2614, S180S,15.5,21.0,5.8,15.0
4, SN2612, F11AP,15.5,21.0,5.8,21.0
5, SN2611, D391S,15.5,21.0,5.8,37.0
6, SN2456, D392S,15.5,21.0,5.8,11.0
7, SN2612, E330S,15.5,21.0,5.8,30.0
8, SN2603, T510P,15.5,21.0,5.8,7.0
9, SN2615, M120S,15.5,21.0,5.8,24.0
10, SN2603, E360C,15.5,21.0,5.8,6.0
11, SN2611, F521S,15.5,21.0,5.8,11.0
12, SN2612, E422P,15.5,21.0,5.8,16.0
13, SN2601, D321S,15.5,21.0,5.8,42.0
14, SN2455, F520P,15.5,21.0,5.8,22.0
15, SN2615, E350C,15.5,21.0,5.8,20.0
16, SN2456, D192P,15.5,21.0,5.8,7.0
17, SN2603, D330P,15.5,21.0,5.8,24.0
18, SN2611, D161P,15.5,21.0,5.8,34.0
19, SN2603, F312S,15.5,21.0,5.8,32.0
20, SN2456, E512P,15.5,21.0,5.8,17.0
21, SN2454, H220P,15.5,21.0,5.8,26.0
22, SN2611, D500P,15.5,21.0,5.8,4.0
23, SN2603, D161S,15.5,21.0,5.8,34.0
24, SN2611, E360C,15.5,21.0,5.8,6.0
25, SN2607, E432P,15.5,21.0,5.8,7.0
26, SN2614, F631S,15.5,21.0,5.8,24.0
27, SN2612, T131S,15.5,21.0,5.8,74.0
28, SN2615, S082P,15.5,21.0,5.8,9.0
29, SN2591, E44XP,15.5,21.0,5.8,5.0
30, SN2616, E421P,15.5,21.0,5.8,11.0
31, SN2634, A21BP,15.5,21.0,5.8,20.0
32, SN2614, F623S,15.5,21.0,5.8,5.0
33, SN2463, A21BS,15.5,21.0,5.8,9.0
34, SN2590, M220S,15.5,21.0,5.8,25.0
35, SN2611, D630S,15.5,21.0,5.8,12.0
36, SN2602, G370S,11.0,15.5,5.8,3.0
37, SN2611, D330S,15.5,21.0,5.8,24.0
38, SN2603, D191P,15.5,21.0,5.8,33.0
39,,,15.5,21.0,5.8,
40,,,15.5,21.0,5.8,
41,,,15.5,21.0,5.8,
42,,,15.5,21.0,5.8,
43,,,15.5,21.0,5.8,
44,,,15.5,21.0,5.8,
45,,,15.5,21.0,5.8,
46,,,15.5,21.0,5.8,
47,,,15.5,21.0,5.8,
48,,,15.5,21.0,5.8,
49,,,15.5,21.0,5.8,
36,,,10.0,15.5,5.8,
