id,vessel_id,block,width,length,height,weight
0, SN2612, E31AP,22.0,25.0,inf,18.0
1, SN2598, B140S,22.0,25.0,inf,53.0
2, SN2598, A110S,11.0,22.0,inf,25.0
3, SN2611, T320S,22.0,25.0,inf,46.0
4, SN2597, D191S,22.0,25.0,inf,33.0
5, SN2454, F310P,22.0,25.0,inf,24.0
6, SN2603, F121P,22.0,25.0,inf,40.0
7, SN2607, A211S,22.0,25.0,inf,129.0
8, SN2597, F540C,22.0,25.0,inf,49.0
9, SN2602, D620S,13.0,22.0,inf,46.0
10, SN2455, M900P,11.0,22.0,inf,4.0
11, SN2589, T15NP,11.0,22.0,inf,1.0
12, SN2616, E42AP,11.0,22.0,inf,10.0
13, SN2596, D730S,22.0,25.0,inf,24.0
14, SN2612, E332P,22.0,25.0,inf,11.0
15, SN2614, A220P,22.0,25.0,inf,31.0
16, SN2453, S630S,22.0,25.0,inf,19.0
17, SN2603, D620S,13.0,22.0,inf,46.0
18, SN2602, F230C,11.0,22.0,inf,6.0
19, SN2611, D130C,22.0,25.0,inf,48.0
20, SN2603, H140P,22.0,25.0,inf,33.0
21, SN2611, B140P,22.0,25.0,inf,71.0
22, SN2456, A12DP,11.0,22.0,inf,5.0
23, SN2601, T120S,22.0,25.0,inf,41.0
24, SN2598, D37AP,22.0,25.0,inf,26.0
25, SN2612, E120S,12.0,22.0,inf,1.0
26, SN2603, H130S,22.0,25.0,inf,33.0
27, SN2457, E413P,22.0,25.0,inf,24.0
28, SN2607, A212P,22.0,25.0,inf,50.0
29, SN2590, F520P,13.0,22.0,inf,11.0
30, SN2598, D620S,13.0,22.0,inf,16.0
31, SN2603, H140S,22.0,25.0,inf,33.0
32, SN2453, C710S,22.0,25.0,inf,10.0
33, SN2611, D530S,22.0,25.0,inf,16.0
34, SN2463, B19AP,22.0,25.0,inf,35.0
35, SN2590, A410S,12.0,22.0,inf,11.0
36, SN2585, A110S,11.0,22.0,inf,25.0
37, SN2598, S131S,22.0,25.0,inf,81.0
38, SN2615, S180S,22.0,25.0,inf,15.0
39, SN2627, A410S,12.0,22.0,inf,21.0
40, SN2598, M310S,22.0,25.0,inf,64.0
41, SN2598, E380C,22.0,25.0,inf,8.0
42, SN2611, D211S,22.0,25.0,inf,43.0
43, SN2612, E514S,22.0,25.0,inf,15.0
44, SN2456, D291S,11.0,22.0,inf,4.0
45, SN2607, A110P,11.0,22.0,inf,18.0
46, SN2456, B191S,22.0,25.0,inf,64.0
47, SN2597, D190C,22.0,25.0,inf,42.0
48, SN2608, E116S,11.0,22.0,inf,9.0
49, SN2611, D500P,11.0,22.0,inf,4.0
50, SN2612, E532S,11.0,22.0,inf,3.0
51, SN2616, E33CP,11.0,22.0,inf,6.0
52, SN2603, E380C,22.0,25.0,inf,14.0
53, SN2611, B201S,22.0,25.0,inf,44.0
54, SN2598, D722S,22.0,25.0,inf,15.0
55, SN2612, E511P,22.0,25.0,inf,20.0
56, SN2590, E510P,22.0,25.0,inf,38.0
57, SN2607, M120S,22.0,25.0,inf,58.0
58, SN2616, E41AP,22.0,25.0,inf,15.0
59, SN2590, E650C,22.0,25.0,inf,57.0
60, SN2612, B161P,22.0,25.0,inf,102.0
61, SN2611, B130P,22.0,25.0,inf,61.0
62, SN2590, E660C,22.0,25.0,inf,35.0
63,,,22.0,25.0,inf,
64,,,22.0,25.0,inf,
65,,,22.0,25.0,inf,
66,,,22.0,25.0,inf,
67,,,22.0,25.0,inf,
68,,,22.0,25.0,inf,
69,,,22.0,25.0,inf,
70,,,22.0,25.0,inf,
71,,,22.0,25.0,inf,
72,,,22.0,25.0,inf,
73,,,22.0,25.0,inf,
74,,,22.0,25.0,inf,
75,,,22.0,25.0,inf,
76,,,22.0,25.0,inf,
77,,,22.0,25.0,inf,
78,,,22.0,25.0,inf,
79,,,22.0,25.0,inf,
80,,,22.0,25.0,inf,
81,,,22.0,25.0,inf,
82,,,22.0,25.0,inf,
83,,,22.0,25.0,inf,
2,,,14.0,22.0,inf,
9,,,12.0,22.0,inf,
10,,,14.0,22.0,inf,
11,,,14.0,22.0,inf,
12,,,14.0,22.0,inf,
17,,,12.0,22.0,inf,
18,,,14.0,22.0,inf,
22,,,14.0,22.0,inf,
25,,,13.0,22.0,inf,
29,,,12.0,22.0,inf,
30,,,12.0,22.0,inf,
35,,,13.0,22.0,inf,
36,,,14.0,22.0,inf,
39,,,13.0,22.0,inf,
44,,,14.0,22.0,inf,
45,,,14.0,22.0,inf,
48,,,14.0,22.0,inf,
49,,,14.0,22.0,inf,
50,,,14.0,22.0,inf,
51,,,14.0,22.0,inf,
