id,vessel_id,block,width,length,height,weight
0, SN2611, A210S,23.0,25.0,inf,51.0
1, SN2601, D311S,23.0,25.0,inf,51.0
2, SN2614, E510S,23.0,25.0,inf,31.0
3, SN2454, F510P,23.0,25.0,inf,41.0
4, SN2614, E520P,23.0,25.0,inf,34.0
5, SN2455, M900S,11.0,23.0,inf,4.0
6, SN2603, D391P,23.0,25.0,inf,36.0
7, SN2601, B110S,23.0,25.0,inf,67.0
8, SN2603, D381P,23.0,25.0,inf,35.0
9, SN2612, B151P,23.0,25.0,inf,121.0
10, SN2603, E430C,23.0,25.0,inf,79.0
11, SN2456, E512S,11.0,25.0,inf,19.0
12, SN2634, A21AP,11.0,25.0,inf,18.0
13, SN2603, D171S,11.0,25.0,inf,45.0
14, SN2591, S151S,23.0,25.0,inf,38.0
15, SN2627, D380P,23.0,25.0,inf,59.0
16, SN2601, S121S,23.0,25.0,inf,84.0
17, SN2598, S141S,23.0,25.0,inf,78.0
18, SN2612, M220P,23.0,25.0,inf,32.0
19, SN2614, S600P,15.0,23.0,inf,14.0
20, SN2601, B110P,23.0,25.0,inf,67.0
21, SN2601, T310P,23.0,25.0,inf,60.0
22, SN2612, S14AP,11.0,25.0,inf,22.0
23, SN2598, T720S,11.0,25.0,inf,18.0
24, SN2602, D130C,23.0,25.0,inf,48.0
25, SN2455, M320S,12.0,23.0,inf,17.0
26, SN2611, E370C,11.0,25.0,inf,18.0
27, SN2615, D360P,16.0,23.0,inf,37.0
28, SN2602, F210P,15.0,23.0,inf,8.0
29, SN2598, F424S,11.0,23.0,inf,7.0
30, SN2611, D340S,23.0,25.0,inf,31.0
31, SN2598, B120P,23.0,25.0,inf,65.0
32,,,23.0,25.0,inf,
33,,,23.0,25.0,inf,
34,,,23.0,25.0,inf,
35,,,23.0,25.0,inf,
36,,,23.0,25.0,inf,
37,,,23.0,25.0,inf,
38,,,23.0,25.0,inf,
39,,,23.0,25.0,inf,
40,,,23.0,25.0,inf,
5,,,14.0,23.0,inf,
11,,,12.0,25.0,inf,
12,,,12.0,25.0,inf,
13,,,12.0,25.0,inf,
19,,,10.0,23.0,inf,
22,,,12.0,25.0,inf,
23,,,12.0,25.0,inf,
25,,,13.0,23.0,inf,
26,,,12.0,25.0,inf,
27,,,9.0,23.0,inf,
28,,,10.0,23.0,inf,
29,,,14.0,23.0,inf,
