id,vessel_id,block,width,length,height,weight
0, SN2597, D390P,16.0,25.0,inf,24.0
1, SN2607, M210S,16.0,25.0,inf,54.0
2, SN2602, D211P,16.0,25.0,inf,44.0
3, SN2607, E240C,16.0,25.0,inf,73.0
4, SN2457, E241P,16.0,25.0,inf,32.0
5, SN2456, E341P,13.0,16.0,inf,32.0
6, SN2616, E33AS,11.0,16.0,inf,9.0
7, SN2602, E510P,16.0,25.0,inf,49.0
8, SN2596, D730S,16.0,25.0,inf,24.0
9, SN2453, H200S,16.0,25.0,inf,66.0
10, SN2602, F310S,16.0,25.0,inf,9.0
11, SN2603, E520P,16.0,25.0,inf,75.0
12, SN2601, E420P,16.0,25.0,inf,62.0
13, SN2614, E510S,16.0,25.0,inf,31.0
14,,,16.0,25.0,inf,
15,,,16.0,25.0,inf,
16,,,16.0,25.0,inf,
17,,,16.0,25.0,inf,
18,,,16.0,25.0,inf,
19,,,16.0,25.0,inf,
5,,,12.0,16.0,inf,
6,,,14.0,16.0,inf,
