vessel_id,block,length,width,height,weight,location
 SN2611, M110S,21.0,11.0,6.3,79.0,한내
 SN2627, H120P,19.0,11.0,6.6,16.0,한내
 SN2457, B19AP,20.0,11.0,2.3,35.0,한내
 SN2603, D330S,16.0,13.0,4.2,25.0,오비1
 SN2612, T131P,16.0,14.0,2.8,81.0,성동
 SN2591, B170S,11.0,10.0,2.0,12.0,봉암8
 SN2455, M710S,15.0,11.0,3.3,69.0,한내
 SN2615, S190S,17.0,13.0,4.8,18.0,봉암8
 SN2601, E150C,15.0,12.0,5.0,50.0,성동
 SN2603, E440C,21.0,14.0,5.7,79.0,신한내
 SN2616, S36XP,13.0,11.0,1.7,21.0,봉암9
 SN2612, S14AP,21.0,11.0,2.7,22.0,OFD
 SN2603, D151P,16.0,11.0,1.9,31.0,덕곡2
 SN2627, S180S,19.0,11.0,6.2,24.0,OFD
 SN2601, S122S,21.0,11.0,4.2,21.0,성동
 SN2457, E110P,16.0,12.0,7.6,19.0,한내
 SN2611, T140P,15.0,14.0,2.9,33.0,덕곡2
