vessel_id,block,length,width,height,weight,location
 SN2634, A21AP,18.0,11.0,1.7,18.0,한내
 SN2601, D713S,16.0,11.0,4.3,21.0,한내
 SN2601, S110S,21.0,21.0,8.3,58.0,덕곡1
 SN2603, D710S,15.0,11.0,5.9,7.0,성동
 SN2627, A220P,18.0,11.0,3.2,30.0,OFD
 SN2603, E540C,24.0,19.0,5.2,97.0,덕곡1
 SN2452, S830S,17.0,11.0,5.8,21.0,신한내
 SN2611, F311S,15.0,11.0,5.3,25.0,한내
 SN2603, F421P,13.0,11.0,3.8,20.0,오비3
 SN2616, E322P,15.0,11.0,3.8,27.0,덕곡2
 SN2603, D401P,18.0,14.0,4.1,37.0,오비3
 SN2598, F522S,11.0,11.0,3.7,15.0,봉암8
 SN2456, D194P,11.0,9.0,2.3,7.0,성동
 SN2598, A110P,11.0,8.0,11.5,26.0,신한내
 SN2627, H120P,19.0,11.0,6.6,16.0,신한내
 SN2597, D620S,15.0,12.0,2.2,24.0,봉암9
 SN2608, E22AP,11.0,10.0,4.7,11.0,OFD
 SN2607, A110P,11.0,7.0,10.7,18.0,덕곡1
