vessel_id,block,length,width,height,weight,location
 SN2590, A420P,15.0,11.0,5.1,18.0,사내
 SN2456, E110P,16.0,12.0,7.6,19.0,사내
 SN2598, M510S,23.0,18.0,4.0,69.0,사내
 SN2453, H200S,19.0,14.0,5.6,66.0,사내
 SN2603, F331P,11.0,10.0,4.0,13.0,사내
 SN2603, D540S,11.0,5.0,2.2,2.0,사내
 SN2455, F320C,16.0,11.0,5.2,5.0,사내
 SN2603, E360C,11.0,10.0,1.8,6.0,사내
 SN2455, E350C,20.0,14.0,2.9,53.0,사내
 SN2611, T130S,17.0,14.0,2.9,42.0,사내
 SN2611, T340S,18.0,17.0,2.9,45.0,사내
 SN2597, F310S,15.0,12.0,8.2,10.0,사내
 SN2455, M900P,11.0,8.0,5.8,4.0,사내
 SN2615, L150S,18.0,12.0,8.3,28.0,사내
 SN2463, D29CS,16.0,11.0,2.0,10.0,사내
 SN2616, E312S,11.0,10.0,2.0,5.0,사내
 SN2590, E550C,13.0,11.0,7.2,23.0,사내
