vessel_id,block,length,width,height,weight,location
 SN2603, E420S,21.0,17.0,5.7,72.0,성동
 SN2615, S180S,17.0,12.0,4.5,15.0,덕곡2
 SN2603, D121S,16.0,11.0,1.9,33.0,봉암8
 SN2612, E322P,13.0,11.0,3.1,13.0,봉암9
 SN2456, D192S,11.0,8.0,2.3,8.0,봉암9
 SN2463, E422P,11.0,7.0,1.3,10.0,덕곡2
 SN2607, E521P,12.0,11.0,2.6,11.0,봉암8
 SN2611, D171S,20.0,11.0,1.9,45.0,봉암9
 SN2455, E350C,20.0,14.0,2.9,53.0,봉암9
 SN2627, A110C,12.0,11.0,11.2,27.0,오비3
 SN2456, E242C,11.0,7.0,5.2,3.0,성동
 SN2611, A210S,21.0,18.0,8.0,51.0,덕곡1
 SN2601, S140P,21.0,19.0,5.4,59.0,덕곡1
 SN2456, D292P,13.0,11.0,2.0,7.0,덕곡2
 SN2455, F320C,16.0,11.0,5.2,5.0,봉암8
 SN2614, F622S,12.0,11.0,3.6,11.0,덕곡2
 SN2455, C400P,21.0,11.0,0.7,10.0,성동
 SN2603, D630S,13.0,11.0,3.4,12.0,신한내
 SN2603, D360S,15.0,13.0,4.2,23.0,한내
 SN2598, F421S,14.0,11.0,4.8,22.0,OFD
 SN2603, D191P,15.0,11.0,1.9,33.0,신한내
 SN2612, E512P,11.0,11.0,3.1,13.0,봉암9
