vessel_id,block,length,width,height,weight,location
 SN2599, E11ES,12.0,11.0,2.6,14.0,한내
 SN2603, D360S,15.0,13.0,4.2,23.0,성동
 SN2456, D392P,21.0,11.0,2.0,10.0,한내
 SN2615, M410P,24.0,11.0,3.5,42.0,한내
 SN2603, D121P,16.0,11.0,1.9,32.0,덕곡2
 SN2614, S610P,15.0,11.0,4.0,2.0,봉암8
 SN2454, Y900C,13.0,11.0,2.8,64.0,신한내
 SN2590, E650C,15.0,15.0,2.0,57.0,OFD
 SN2603, D211S,20.0,11.0,1.9,43.0,덕곡2
 SN2601, B121P,20.0,16.0,3.2,109.0,성동
 SN2601, T720P,20.0,11.0,2.9,14.0,성동
 SN2597, D310P,20.0,14.0,5.3,34.0,덕곡1
 SN2590, S200S,18.0,13.0,6.7,19.0,성동
 SN2627, A220P,18.0,11.0,3.2,30.0,덕곡2
 SN2456, D192P,11.0,8.0,2.3,7.0,오비1
 SN2612, E122P,11.0,10.0,2.4,7.0,덕곡2
 SN2456, H121S,21.0,11.0,5.0,36.0,OFD
 SN2598, B111P,21.0,17.0,3.1,120.0,성동
 SN2615, E54YP,15.0,11.0,1.1,18.0,성동
 SN2598, B120P,20.0,17.0,3.1,65.0,성동
 SN2612, E524S,11.0,9.0,4.1,4.0,봉암9
 SN2590, S210P,18.0,12.0,8.4,17.0,신한내
