vessel_id,block,length,width,height,weight,location
 SN2607, A211S,20.0,15.0,8.9,129.0,성동
 SN2597, F230C,11.0,10.0,4.6,6.0,신한내
 SN2601, T321S,18.0,16.0,2.9,74.0,덕곡1
 SN2603, D341S,20.0,14.0,4.1,49.0,덕곡2
 SN2598, M410P,22.0,18.0,4.0,67.0,성동
 SN2591, H160S,14.0,11.0,3.0,14.0,덕곡2
 SN2612, E330P,15.0,15.0,5.4,34.0,성동
 SN2598, D713S,17.0,11.0,1.0,11.0,신한내
 SN2627, E310S,19.0,12.0,7.1,37.0,OFD
 SN2615, E513P,15.0,11.0,2.0,22.0,한내
 SN2603, T110P,15.0,15.0,2.7,71.0,신한내
 SN2616, E33CP,11.0,11.0,3.0,6.0,한내
 SN2598, E150C,17.0,14.0,6.5,75.0,성동
 SN2598, D111S,22.0,11.0,1.9,63.0,성동
 SN2598, E370C,20.0,11.0,3.7,22.0,오비1
