vessel_id,block,length,width,height,weight
SN2661,E41XS,12.0,11.0,4.8,18.0
SN2458,W820S,19.0,11.0,2.3,18.0
SN2458,W820P,19.0,11.0,2.3,18.0
SN2661,D372P,16.0,11.0,5.3,27.0
SN2661,K11AS,22.0,11.0,3.8,33.0
SN2661,K11AP,22.0,11.0,3.8,33.0
SN2661,E41XP,12.0,11.0,4.8,17.0
,,18.0,13.0,1000.0,1000.0
,,20.0,14.0,1000.0,1000.0
