id,vessel_id,block,width,length,height,weight
0, SN2614, Y900C,11.0,14.0,inf,44.0
1, SN2607, E151C,12.0,14.0,inf,32.0
2, SN2452, S830P,14.0,25.0,inf,21.0
3, SN2604, Y900S,11.0,14.0,inf,39.0
4, SN2603, H130P,14.0,25.0,inf,33.0
5, SN2455, F420C,14.0,25.0,inf,10.0
6, SN2463, B11AS,14.0,25.0,inf,33.0
7, SN2611, E230P,14.0,25.0,inf,28.0
8, SN2455, E610P,14.0,25.0,inf,38.0
9, SN2591, D360S,14.0,25.0,inf,35.0
10, SN2599, E11FP,11.0,14.0,inf,22.0
11, SN2616, E41AP,14.0,25.0,inf,15.0
12, SN2614, S400P,14.0,25.0,inf,16.0
13, SN2455, A220P,14.0,25.0,inf,38.0
14, SN2603, T520S,11.0,14.0,inf,3.0
15, SN2611, D141S,14.0,25.0,inf,52.0
16, SN2457, E210P,14.0,25.0,inf,33.0
17, SN2615, E330P,14.0,25.0,inf,10.0
18, SN2454, F120C,11.0,14.0,inf,4.0
19, SN2456, E341P,13.0,14.0,inf,32.0
20, SN2463, E321P,11.0,14.0,inf,9.0
21, SN2607, E232P,12.0,14.0,inf,26.0
22, SN2457, E511P,13.0,14.0,inf,21.0
23, SN2627, S100S,14.0,25.0,inf,41.0
24, SN2598, S112S,14.0,25.0,inf,23.0
25, SN2603, F131S,11.0,14.0,inf,13.0
26, SN2615, D180C,14.0,25.0,inf,19.0
27, SN2627, A220P,14.0,25.0,inf,30.0
28, SN2455, S403P,14.0,25.0,inf,17.0
29, SN2607, E522S,11.0,14.0,inf,11.0
30, SN2602, D400S,14.0,25.0,inf,30.0
31, SN2612, E511P,14.0,25.0,inf,20.0
32, SN2611, D161S,14.0,25.0,inf,34.0
33, SN2611, D340P,14.0,25.0,inf,31.0
34, SN2615, E52AS,11.0,14.0,inf,5.0
35, SN2455, C400S,14.0,25.0,inf,11.0
36, SN2602, F310S,14.0,25.0,inf,9.0
37, SN2463, E312S,14.0,25.0,inf,33.0
38, SN2598, H140P,14.0,25.0,inf,13.0
39, SN2616, S36XP,13.0,14.0,inf,21.0
40, SN2590, A430C,14.0,25.0,inf,23.0
41, SN2611, B201P,14.0,25.0,inf,52.0
42, SN2616, E33AS,11.0,14.0,inf,9.0
43, SN2455, M900P,11.0,14.0,inf,4.0
44, SN2612, S14AS,14.0,25.0,inf,22.0
45, SN2614, S610P,14.0,25.0,inf,2.0
46, SN2463, A21DS,11.0,14.0,inf,7.0
47, SN2591, S151S,14.0,25.0,inf,38.0
48, SN2607, E523S,12.0,14.0,inf,14.0
49, SN2627, S101S,14.0,25.0,inf,41.0
50, SN2612, E532S,11.0,14.0,inf,3.0
51, SN2456, A12BP,11.0,14.0,inf,4.0
52, SN2597, M120P,14.0,25.0,inf,68.0
53, SN2615, S141S,14.0,25.0,inf,31.0
54, SN2456, D392P,14.0,25.0,inf,10.0
55, SN2612, B181S,14.0,25.0,inf,27.0
56, SN2603, D131S,14.0,25.0,inf,36.0
57, SN2615, S350P,14.0,25.0,inf,19.0
58, SN2614, A420P,14.0,25.0,inf,18.0
59,,,14.0,25.0,inf,
60,,,14.0,25.0,inf,
61,,,14.0,25.0,inf,
62,,,14.0,25.0,inf,
63,,,14.0,25.0,inf,
64,,,14.0,25.0,inf,
65,,,14.0,25.0,inf,
66,,,14.0,25.0,inf,
67,,,14.0,25.0,inf,
68,,,14.0,25.0,inf,
0,,,14.0,14.0,inf,
1,,,13.0,14.0,inf,
3,,,14.0,14.0,inf,
10,,,14.0,14.0,inf,
14,,,14.0,14.0,inf,
18,,,14.0,14.0,inf,
19,,,12.0,14.0,inf,
20,,,14.0,14.0,inf,
21,,,13.0,14.0,inf,
22,,,12.0,14.0,inf,
25,,,14.0,14.0,inf,
29,,,14.0,14.0,inf,
34,,,14.0,14.0,inf,
39,,,12.0,14.0,inf,
42,,,14.0,14.0,inf,
43,,,14.0,14.0,inf,
46,,,14.0,14.0,inf,
48,,,13.0,14.0,inf,
50,,,14.0,14.0,inf,
51,,,14.0,14.0,inf,
