id,vessel_id,block,width,length,height,weight
0, SN2615, D360S,14.0,25.0,inf,35.0
1, SN2457, B19AP,14.0,25.0,inf,35.0
2, SN2601, D111P,14.0,25.0,inf,45.0
3, SN2463, E312S,14.0,25.0,inf,33.0
4, SN2602, D211S,14.0,25.0,inf,43.0
5, SN2601, D722S,14.0,25.0,inf,15.0
6, SN2590, S200P,14.0,25.0,inf,19.0
7, SN2598, D721S,14.0,25.0,inf,13.0
8, SN2590, S210P,14.0,25.0,inf,17.0
9, SN2607, E311P,14.0,25.0,inf,21.0
10, SN2457, H14AS,12.0,14.0,inf,3.0
11, SN2614, E661C,14.0,25.0,inf,14.0
12, SN2455, M900P,11.0,14.0,inf,4.0
13, SN2455, F120C,11.0,14.0,inf,4.0
14, SN2616, E33YS,11.0,14.0,inf,6.0
15, SN2590, A420P,14.0,25.0,inf,18.0
16, SN2601, E140C,14.0,25.0,inf,68.0
17, SN2634, A21BS,14.0,25.0,inf,20.0
18, SN2612, E421P,11.0,14.0,inf,11.0
19, SN2455, C390P,14.0,25.0,inf,11.0
20, SN2607, M110S,14.0,25.0,inf,80.0
21, SN2455, M910P,14.0,25.0,inf,32.0
22, SN2614, A410S,12.0,14.0,inf,11.0
23, SN2626, E560C,14.0,25.0,inf,34.0
24, SN2596, Y900P,11.0,14.0,inf,22.0
25, SN2590, M220S,11.0,14.0,inf,25.0
26, SN2601, E150C,14.0,25.0,inf,50.0
27, SN2603, D330S,14.0,25.0,inf,25.0
28, SN2611, D201P,14.0,25.0,inf,37.0
29, SN2457, A312P,11.0,14.0,inf,14.0
30, SN2611, E360C,11.0,14.0,inf,6.0
31, SN2591, S350P,14.0,25.0,inf,19.0
32, SN2627, S180S,14.0,25.0,inf,24.0
33, SN2602, D840S,11.0,14.0,inf,7.0
34, SN2603, H110S,14.0,25.0,inf,34.0
35, SN2457, A211P,14.0,25.0,inf,42.0
36, SN2463, B11AS,14.0,25.0,inf,33.0
37, SN2612, E514S,14.0,25.0,inf,15.0
38, SN2615, M510P,14.0,25.0,inf,34.0
39, SN2463, H11AP,14.0,25.0,inf,15.0
40, SN2616, E312S,11.0,14.0,inf,5.0
41, SN2612, H132P,14.0,25.0,inf,50.0
42, SN2602, F210S,14.0,25.0,inf,8.0
43, SN2590, F620S,14.0,25.0,inf,32.0
44, SN2611, D630S,13.0,14.0,inf,12.0
45, SN2603, D360S,14.0,25.0,inf,23.0
46, SN2608, E116S,11.0,14.0,inf,9.0
47, SN2603, D620S,13.0,14.0,inf,46.0
48,,,14.0,25.0,inf,
49,,,14.0,25.0,inf,
50,,,14.0,25.0,inf,
51,,,14.0,25.0,inf,
52,,,14.0,25.0,inf,
53,,,14.0,25.0,inf,
54,,,14.0,25.0,inf,
55,,,14.0,25.0,inf,
56,,,14.0,25.0,inf,
57,,,14.0,25.0,inf,
58,,,14.0,25.0,inf,
59,,,14.0,25.0,inf,
60,,,14.0,25.0,inf,
61,,,14.0,25.0,inf,
62,,,14.0,25.0,inf,
63,,,14.0,25.0,inf,
64,,,14.0,25.0,inf,
65,,,14.0,25.0,inf,
66,,,14.0,25.0,inf,
67,,,14.0,25.0,inf,
68,,,14.0,25.0,inf,
10,,,13.0,14.0,inf,
12,,,14.0,14.0,inf,
13,,,14.0,14.0,inf,
14,,,14.0,14.0,inf,
18,,,14.0,14.0,inf,
22,,,13.0,14.0,inf,
24,,,14.0,14.0,inf,
25,,,14.0,14.0,inf,
29,,,14.0,14.0,inf,
30,,,14.0,14.0,inf,
33,,,14.0,14.0,inf,
40,,,14.0,14.0,inf,
44,,,12.0,14.0,inf,
46,,,14.0,14.0,inf,
47,,,12.0,14.0,inf,
