id,vessel_id,block,width,length,height,weight
0, SN2615, S141P,15.5,21.0,5.8,31.0
1, SN2601, D35AP,15.5,21.0,5.8,17.0
2, SN2457, E51AP,15.5,21.0,5.8,16.0
3, SN2601, D311S,15.5,21.0,5.8,51.0
4, SN2607, M220P,15.5,21.0,5.8,34.0
5, SN2615, M510S,15.5,21.0,5.8,25.0
6, SN2611, D340S,15.5,21.0,5.8,31.0
7, SN2455, A430C,15.5,21.0,5.8,39.0
8, SN2452, W830C,15.5,21.0,5.8,12.0
9, SN2634, A21BP,15.5,21.0,5.8,20.0
10, SN2603, T520P,15.5,21.0,5.8,3.0
11, SN2598, E380C,15.5,21.0,5.8,8.0
12, SN2611, F311S,15.5,21.0,5.8,25.0
13, SN2597, D410P,15.5,21.0,5.8,39.0
14, SN2603, B201P,15.5,21.0,5.8,52.0
15, SN2627, F411P,15.5,21.0,5.8,19.0
16, SN2455, F710S,15.5,21.0,5.8,20.0
17, SN2611, T130P,15.5,21.0,5.8,44.0
18, SN2591, S341P,15.5,21.0,5.8,12.0
19, SN2457, B19AS,15.5,21.0,5.8,35.0
20, SN2598, E310S,15.5,21.0,5.8,26.0
21, SN2612, E421S,15.5,21.0,5.8,11.0
22, SN2614, F622S,15.5,21.0,5.8,11.0
23, SN2454, F620S,15.5,21.0,5.8,21.0
24, SN2456, A12BP,15.5,21.0,5.8,4.0
25, SN2615, E370P,15.5,21.0,5.8,6.0
26, SN2597, F230C,15.5,21.0,5.8,6.0
27, SN2454, H220P,15.5,21.0,5.8,26.0
28, SN2597, D500P,15.5,21.0,5.8,5.0
29, SN2602, G510P,15.5,21.0,5.8,2.0
30, SN2611, B201P,15.5,21.0,5.8,52.0
31, SN2611, F522P,15.5,21.0,5.8,15.0
32, SN2455, F520P,15.5,21.0,5.8,22.0
33, SN2598, D620S,15.5,21.0,5.8,16.0
34, SN2463, D29BP,15.5,21.0,5.8,7.0
35, SN2608, E32AP,15.5,21.0,5.8,10.0
36, SN2603, D161S,15.5,21.0,5.8,34.0
37, SN2612, E532P,11.0,15.5,5.8,3.0
38, SN2596, G140S,15.5,21.0,5.8,23.0
39, SN2598, S122P,15.5,21.0,5.8,22.0
40, SN2599, E11FS,15.5,21.0,5.8,21.0
41,,,15.5,21.0,5.8,
42,,,15.5,21.0,5.8,
43,,,15.5,21.0,5.8,
44,,,15.5,21.0,5.8,
45,,,15.5,21.0,5.8,
46,,,15.5,21.0,5.8,
47,,,15.5,21.0,5.8,
48,,,15.5,21.0,5.8,
49,,,15.5,21.0,5.8,
37,,,10.0,15.5,5.8,
