id,vessel_id,block,width,length,height,weight
0, SN2455, F520S,15.5,21.0,5.8,24.0
1, SN2615, M220P,15.5,21.0,5.8,25.0
2, SN2615, M310P,15.5,21.0,5.8,42.0
3, SN2612, E122P,15.5,21.0,5.8,7.0
4, SN2597, G510P,15.5,21.0,5.8,2.0
5, SN2463, E421S,15.5,21.0,5.8,39.0
6, SN2591, H160P,15.5,21.0,5.8,14.0
7, SN2590, A420S,15.5,21.0,5.8,18.0
8, SN2627, E410S,15.5,21.0,5.8,34.0
9, SN2597, Y740C,15.5,21.0,5.8,6.0
10, SN2611, T151C,15.5,21.0,5.8,98.0
11, SN2611, F522P,15.5,21.0,5.8,15.0
12, SN2455, F710S,15.5,21.0,5.8,20.0
13, SN2608, E22AS,15.5,21.0,5.8,10.0
14, SN2615, E54YS,15.5,21.0,5.8,18.0
15, SN2612, E522S,15.5,21.0,5.8,13.0
16, SN2614, S720P,15.5,21.0,5.8,25.0
17, SN2602, D380P,15.5,21.0,5.8,25.0
18, SN2603, D121S,15.5,21.0,5.8,33.0
19, SN2601, D35AS,15.5,21.0,5.8,20.0
20, SN2612, E31AP,15.5,21.0,5.8,18.0
21, SN2616, S36XP,15.5,21.0,5.8,21.0
22, SN2611, D381S,15.5,21.0,5.8,35.0
23, SN2615, E513P,15.5,21.0,5.8,22.0
24, SN2627, S101S,15.5,21.0,5.8,41.0
25, SN2598, T110P,15.5,21.0,5.8,77.0
26, SN2602, F350C,15.5,21.0,5.8,4.0
27, SN2607, E320P,15.5,21.0,5.8,27.0
28, SN2602, G370P,11.0,15.5,5.8,3.0
29, SN2615, E53AP,15.5,21.0,5.8,25.0
30, SN2611, E310S,15.5,21.0,5.8,25.0
31, SN2607, E233P,15.5,21.0,5.8,18.0
32, SN2598, M900P,15.5,21.0,5.8,2.0
33, SN2611, D350S,15.5,21.0,5.8,24.0
34,,,15.5,21.0,5.8,
35,,,15.5,21.0,5.8,
36,,,15.5,21.0,5.8,
37,,,15.5,21.0,5.8,
38,,,15.5,21.0,5.8,
39,,,15.5,21.0,5.8,
28,,,10.0,15.5,5.8,
