id,vessel_id,block,width,length,height,weight
0, SN2601, D716S,16.0,23.0,inf,10.0
1, SN2598, E310P,16.0,23.0,inf,26.0
2, SN2607, M220S,16.0,23.0,inf,33.0
3, SN2626, E550C,16.0,23.0,inf,48.0
4, SN2591, H160P,16.0,23.0,inf,14.0
5, SN2607, E232P,16.0,23.0,inf,26.0
6, SN2627, F411S,16.0,23.0,inf,19.0
7, SN2457, A211P,16.0,23.0,inf,42.0
8,,,16.0,23.0,inf,
9,,,16.0,23.0,inf,
17,,,19.0,24.0,inf,
18,,,19.0,24.0,inf,
26,,,23.0,25.0,inf,
27,,,23.0,25.0,inf,
28,,,23.0,25.0,inf,
10, SN2598, B140S,19.0,24.0,inf,53.0
11, SN2598, B121S,19.0,24.0,inf,118.0
12, SN2612, E110S,19.0,24.0,inf,27.0
13, SN2603, B110P,19.0,24.0,inf,65.0
14, SN2603, D120C,19.0,24.0,inf,47.0
15, SN2597, F420S,19.0,24.0,inf,46.0
16, SN2598, B111S,19.0,24.0,inf,127.0
19, SN2603, E540C,23.0,25.0,inf,97.0
20, SN2455, S120P,23.0,25.0,inf,60.0
21, SN2603, S130S,23.0,25.0,inf,60.0
22, SN2611, D110C,23.0,25.0,inf,53.0
23, SN2603, E530C,23.0,25.0,inf,102.0
24, SN2611, E530C,23.0,25.0,inf,102.0
25, SN2603, S120S,23.0,25.0,inf,64.0
