id,vessel_id,block,width,length,height,weight
0, SN2603, E360C,11.0,14.0,inf,6.0
1, SN2614, F623S,11.0,14.0,inf,5.0
2, SN2611, B201S,14.0,25.0,inf,44.0
3, SN2607, E311P,14.0,25.0,inf,21.0
4, SN2602, D840S,11.0,14.0,inf,7.0
5, SN2611, D171P,14.0,25.0,inf,46.0
6, SN2597, M120P,14.0,25.0,inf,68.0
7, SN2602, D390P,14.0,25.0,inf,24.0
8, SN2456, D293S,14.0,25.0,inf,8.0
9, SN2627, S090S,14.0,25.0,inf,26.0
10, SN2452, S230S,14.0,25.0,inf,23.0
11, SN2457, E412S,11.0,14.0,inf,8.0
12, SN2597, D530S,14.0,25.0,inf,36.0
13, SN2454, W820P,14.0,25.0,inf,18.0
14, SN2603, H130S,14.0,25.0,inf,33.0
15, SN2591, D160S,12.0,14.0,inf,18.0
16, SN2598, F424S,11.0,14.0,inf,7.0
17, SN2603, D380P,14.0,25.0,inf,25.0
18, SN2611, E130P,14.0,25.0,inf,5.0
19, SN2612, E322P,13.0,14.0,inf,13.0
20, SN2602, D211P,14.0,25.0,inf,44.0
21, SN2455, M320P,12.0,14.0,inf,17.0
22, SN2611, A110S,11.0,14.0,inf,19.0
23, SN2591, D170C,14.0,25.0,inf,12.0
24, SN2591, D150P,12.0,14.0,inf,19.0
25, SN2452, C710S,14.0,25.0,inf,10.0
26, SN2602, F210P,14.0,25.0,inf,8.0
27, SN2603, H140P,14.0,25.0,inf,33.0
28, SN2627, H310P,14.0,25.0,inf,36.0
29, SN2455, S230P,14.0,25.0,inf,22.0
30, SN2614, S310S,14.0,25.0,inf,17.0
31, SN2454, C820S,14.0,25.0,inf,8.0
32, SN2607, E232P,12.0,14.0,inf,26.0
33, SN2585, A110S,11.0,14.0,inf,25.0
34, SN2590, H200P,14.0,25.0,inf,17.0
35, SN2611, D411P,14.0,25.0,inf,43.0
36, SN2615, E55AC,11.0,14.0,inf,13.0
37, SN2614, S400P,14.0,25.0,inf,16.0
38, SN2601, M900P,11.0,14.0,inf,1.0
39, SN2615, M510P,14.0,25.0,inf,34.0
40, SN2616, E33AP,11.0,14.0,inf,13.0
41, SN2603, F423P,11.0,14.0,inf,10.0
42, SN2615, E61AP,11.0,14.0,inf,7.0
43, SN2611, K180C,14.0,25.0,inf,31.0
44, SN2607, M120S,14.0,25.0,inf,58.0
45, SN2454, F320C,14.0,25.0,inf,5.0
46, SN2590, A420P,14.0,25.0,inf,18.0
47, SN2627, H310S,14.0,25.0,inf,36.0
48, SN2597, Y540P,12.0,14.0,inf,22.0
49, SN2602, D410S,14.0,25.0,inf,37.0
50, SN2602, F310P,14.0,25.0,inf,9.0
51, SN2607, S11AP,14.0,25.0,inf,25.0
52, SN2463, E322P,14.0,25.0,inf,40.0
53, SN2601, E360C,11.0,14.0,inf,9.0
54, SN2608, E116S,11.0,14.0,inf,9.0
55, SN2591, B170P,11.0,14.0,inf,12.0
56, SN2611, F521S,14.0,25.0,inf,11.0
57, SN2453, E710S,14.0,25.0,inf,88.0
58, SN2597, F310P,14.0,25.0,inf,10.0
59,,,14.0,25.0,inf,
60,,,14.0,25.0,inf,
61,,,14.0,25.0,inf,
62,,,14.0,25.0,inf,
63,,,14.0,25.0,inf,
64,,,14.0,25.0,inf,
65,,,14.0,25.0,inf,
66,,,14.0,25.0,inf,
67,,,14.0,25.0,inf,
68,,,14.0,25.0,inf,
0,,,14.0,14.0,inf,
1,,,14.0,14.0,inf,
4,,,14.0,14.0,inf,
11,,,14.0,14.0,inf,
15,,,13.0,14.0,inf,
16,,,14.0,14.0,inf,
19,,,12.0,14.0,inf,
21,,,13.0,14.0,inf,
22,,,14.0,14.0,inf,
24,,,13.0,14.0,inf,
32,,,13.0,14.0,inf,
33,,,14.0,14.0,inf,
36,,,14.0,14.0,inf,
38,,,14.0,14.0,inf,
40,,,14.0,14.0,inf,
41,,,14.0,14.0,inf,
42,,,14.0,14.0,inf,
48,,,13.0,14.0,inf,
53,,,14.0,14.0,inf,
54,,,14.0,14.0,inf,
55,,,14.0,14.0,inf,
