id,vessel_id,block,width,length,height,weight
0, SN2615, S360P,13.0,23.0,inf,15.0
1, SN2598, F421P,14.0,23.0,inf,22.0
2, SN2614, A110C,13.0,23.0,inf,30.0
3, SN2627, B120S,23.0,25.0,inf,53.0
4, SN2602, F420S,23.0,25.0,inf,45.0
5, SN2603, E310S,23.0,25.0,inf,25.0
6, SN2601, E420P,23.0,25.0,inf,62.0
7, SN2607, A212P,11.0,25.0,inf,50.0
8, SN2597, T350P,23.0,25.0,inf,36.0
9, SN2463, H11AS,11.0,25.0,inf,15.0
10, SN2601, D35AS,16.0,23.0,inf,20.0
11, SN2456, E120C,23.0,25.0,inf,25.0
12, SN2615, M120P,11.0,23.0,inf,25.0
13, SN2597, F420P,23.0,25.0,inf,43.0
14, SN2456, D191P,11.0,23.0,inf,7.0
15, SN2602, F310P,23.0,25.0,inf,9.0
16, SN2627, E340P,23.0,25.0,inf,23.0
17, SN2611, T330P,23.0,25.0,inf,48.0
18, SN2603, F312P,11.0,25.0,inf,32.0
19, SN2615, M220S,11.0,23.0,inf,25.0
20, SN2463, E422S,11.0,23.0,inf,11.0
21, SN2598, D711S,11.0,25.0,inf,15.0
22, SN2603, E540C,23.0,25.0,inf,97.0
23, SN2453, C710P,11.0,25.0,inf,9.0
24, SN2456, D391P,11.0,25.0,inf,14.0
25, SN2603, D340P,23.0,25.0,inf,31.0
26, SN2597, T350S,23.0,25.0,inf,32.0
27, SN2454, W820S,11.0,25.0,inf,18.0
28,,,23.0,25.0,inf,
29,,,23.0,25.0,inf,
30,,,23.0,25.0,inf,
31,,,23.0,25.0,inf,
32,,,23.0,25.0,inf,
33,,,23.0,25.0,inf,
34,,,23.0,25.0,inf,
35,,,23.0,25.0,inf,
36,,,23.0,25.0,inf,
37,,,23.0,25.0,inf,
38,,,23.0,25.0,inf,
39,,,23.0,25.0,inf,
40,,,23.0,25.0,inf,
0,,,12.0,23.0,inf,
1,,,11.0,23.0,inf,
2,,,12.0,23.0,inf,
7,,,12.0,25.0,inf,
9,,,12.0,25.0,inf,
10,,,9.0,23.0,inf,
12,,,14.0,23.0,inf,
14,,,14.0,23.0,inf,
18,,,12.0,25.0,inf,
19,,,14.0,23.0,inf,
20,,,14.0,23.0,inf,
21,,,12.0,25.0,inf,
23,,,12.0,25.0,inf,
24,,,12.0,25.0,inf,
27,,,12.0,25.0,inf,
