id,vessel_id,block,width,length,height,weight
0, SN2591, E44XS,16.0,25.0,inf,5.0
1, SN2598, D311P,16.0,25.0,inf,52.0
2, SN2457, A312S,11.0,16.0,inf,11.0
3, SN2456, A12BP,11.0,16.0,inf,4.0
4, SN2598, D331P,16.0,25.0,inf,39.0
5, SN2599, E11ES,12.0,16.0,inf,14.0
6, SN2611, D171S,16.0,25.0,inf,45.0
7, SN2453, S630P,16.0,25.0,inf,19.0
8, SN2601, S113P,16.0,25.0,inf,32.0
9, SN2598, F44AS,11.0,16.0,inf,9.0
10, SN2627, B191S,16.0,25.0,inf,34.0
11, SN2453, C710P,16.0,25.0,inf,9.0
12, SN2599, E11YP,11.0,16.0,inf,5.0
13, SN2607, E232P,12.0,16.0,inf,26.0
14, SN2601, T110S,16.0,25.0,inf,88.0
15,,,16.0,25.0,inf,
16,,,16.0,25.0,inf,
17,,,16.0,25.0,inf,
18,,,16.0,25.0,inf,
19,,,16.0,25.0,inf,
2,,,14.0,16.0,inf,
3,,,14.0,16.0,inf,
5,,,13.0,16.0,inf,
9,,,14.0,16.0,inf,
12,,,14.0,16.0,inf,
13,,,13.0,16.0,inf,
