id,vessel_id,block,width,length,height,weight
0, SN2597, D710S,23.0,25.0,inf,51.0
1, SN2611, S140S,23.0,25.0,inf,61.0
2, SN2611, S170P,23.0,25.0,inf,60.0
3, SN2603, S130P,23.0,25.0,inf,60.0
4, SN2602, D170C,23.0,25.0,inf,57.0
5, SN2603, S120S,23.0,25.0,inf,64.0
6, SN2611, E530C,23.0,25.0,inf,102.0
7,,,23.0,25.0,inf,
8,,,23.0,25.0,inf,
9,,,23.0,25.0,inf,
14,,,16.0,16.0,inf,
15,,,16.0,16.0,inf,
17,,,16.0,21.0,inf,
18,,,16.0,21.0,inf,
23,,,17.0,24.0,inf,
24,,,17.0,24.0,inf,
25,,,17.0,24.0,inf,
10, SN2616, E211P,16.0,16.0,inf,14.0
11, SN2616, S36XS,16.0,16.0,inf,21.0
12, SN2598, Y900S,16.0,16.0,inf,23.0
13, SN2591, H170P,16.0,16.0,inf,10.0
16, SN2456, D293S,16.0,21.0,inf,8.0
19, SN2590, E540P,17.0,24.0,inf,33.0
20, SN2601, H130S,17.0,24.0,inf,37.0
21, SN2615, S180P,17.0,24.0,inf,15.0
22, SN2611, T510P,11.0,17.0,inf,7.0
22,,,13.0,17.0,inf,
