id,vessel_id,block,width,length,height,weight
0, SN2611, G130S,15.5,21.0,5.8,18.0
1, SN2602, D640S,15.5,21.0,5.8,28.0
2, SN2615, D350S,15.5,21.0,5.8,30.0
3, SN2615, S141S,15.5,21.0,5.8,31.0
4, SN2598, F421S,15.5,21.0,5.8,22.0
5, SN2598, B221P,15.5,21.0,5.8,65.0
6, SN2598, B151P,15.5,21.0,5.8,77.0
7, SN2591, D360S,15.5,21.0,5.8,35.0
8, SN2601, T110S,15.5,21.0,5.8,88.0
9, SN2591, E310S,15.5,21.0,5.8,43.0
10, SN2453, H200P,15.5,21.0,5.8,66.0
11, SN2597, F210S,15.5,21.0,5.8,8.0
12, SN2603, D151S,15.5,21.0,5.8,30.0
13, SN2602, G370S,11.0,15.5,5.8,3.0
14, SN2603, T510S,15.5,21.0,5.8,7.0
15, SN2611, D360S,15.5,21.0,5.8,23.0
16, SN2615, S082P,15.5,21.0,5.8,9.0
17, SN2597, D620S,15.5,21.0,5.8,24.0
18, SN2454, W820S,15.5,21.0,5.8,18.0
19, SN2607, F11AP,15.5,21.0,5.8,18.0
20, SN2634, A21BP,15.5,21.0,5.8,20.0
21, SN2627, D180P,15.5,21.0,5.8,41.0
22, SN2456, A12BS,15.5,21.0,5.8,4.0
23, SN2608, E114S,15.5,21.0,5.8,21.0
24, SN2604, D620S,15.5,21.0,5.8,17.0
25, SN2612, T531P,15.5,21.0,5.8,6.0
26, SN2597, D380P,15.5,21.0,5.8,26.0
27, SN2608, E114P,15.5,21.0,5.8,19.0
28, SN2614, A420S,15.5,21.0,5.8,18.0
29, SN2611, D500S,15.5,21.0,5.8,4.0
30, SN2457, D292S,15.5,21.0,5.8,7.0
31, SN2454, S411P,15.5,21.0,5.8,63.0
32, SN2611, F311S,15.5,21.0,5.8,25.0
33, SN2627, D380P,15.5,21.0,5.8,59.0
34, SN2601, T720P,15.5,21.0,5.8,14.0
35, SN2457, E451C,15.5,21.0,5.8,19.0
36, SN2607, E541P,15.5,21.0,5.8,5.0
37, SN2597, D410P,15.5,21.0,5.8,39.0
38, SN2607, M210S,15.5,21.0,5.8,54.0
39, SN2456, E373P,15.5,21.0,5.8,10.0
40, SN2611, D740S,15.5,21.0,5.8,49.0
41,,,15.5,21.0,5.8,
42,,,15.5,21.0,5.8,
43,,,15.5,21.0,5.8,
44,,,15.5,21.0,5.8,
45,,,15.5,21.0,5.8,
46,,,15.5,21.0,5.8,
47,,,15.5,21.0,5.8,
48,,,15.5,21.0,5.8,
49,,,15.5,21.0,5.8,
13,,,10.0,15.5,5.8,
