id,vessel_id,block,width,length,height,weight
0, SN2612, E110P,23.0,25.0,inf,29.0
1, SN2463, E423S,11.0,23.0,inf,10.0
2, SN2612, M510S,23.0,25.0,inf,68.0
3, SN2611, D141S,11.0,25.0,inf,52.0
4, SN2602, G510P,11.0,23.0,inf,2.0
5, SN2454, F510S,23.0,25.0,inf,41.0
6, SN2456, E110S,23.0,25.0,inf,18.0
7, SN2615, C360S,15.0,23.0,inf,6.0
8, SN2611, E510S,23.0,25.0,inf,51.0
9, SN2590, E510S,23.0,25.0,inf,31.0
10, SN2611, D840S,11.0,23.0,inf,7.0
11, SN2602, G370S,11.0,23.0,inf,3.0
12, SN2453, E710S,23.0,25.0,inf,88.0
13, SN2598, T321S,23.0,25.0,inf,94.0
14, SN2611, E260C,23.0,25.0,inf,56.0
15, SN2614, S400S,23.0,25.0,inf,17.0
16, SN2603, A110P,11.0,23.0,inf,19.0
17, SN2602, E510P,23.0,25.0,inf,49.0
18, SN2601, E140C,23.0,25.0,inf,68.0
19, SN2603, D720S,13.0,23.0,inf,32.0
20, SN2627, E640S,11.0,25.0,inf,19.0
21, SN2615, S082S,11.0,23.0,inf,9.0
22, SN2612, A110S,11.0,23.0,inf,19.0
23, SN2455, A220S,11.0,25.0,inf,38.0
24, SN2612, M310S,23.0,25.0,inf,61.0
25, SN2601, D321P,23.0,25.0,inf,39.0
26, SN2456, D392P,11.0,25.0,inf,10.0
27, SN2602, E510S,23.0,25.0,inf,51.0
28, SN2627, F210C,23.0,25.0,inf,26.0
29, SN2614, S380S,23.0,25.0,inf,19.0
30, SN2603, D181P,16.0,23.0,inf,30.0
31, SN2591, H160P,14.0,23.0,inf,14.0
32,,,23.0,25.0,inf,
33,,,23.0,25.0,inf,
34,,,23.0,25.0,inf,
35,,,23.0,25.0,inf,
36,,,23.0,25.0,inf,
37,,,23.0,25.0,inf,
38,,,23.0,25.0,inf,
39,,,23.0,25.0,inf,
40,,,23.0,25.0,inf,
1,,,14.0,23.0,inf,
3,,,12.0,25.0,inf,
4,,,14.0,23.0,inf,
7,,,10.0,23.0,inf,
10,,,14.0,23.0,inf,
11,,,14.0,23.0,inf,
16,,,14.0,23.0,inf,
19,,,12.0,23.0,inf,
20,,,12.0,25.0,inf,
21,,,14.0,23.0,inf,
22,,,14.0,23.0,inf,
23,,,12.0,25.0,inf,
26,,,12.0,25.0,inf,
30,,,9.0,23.0,inf,
31,,,11.0,23.0,inf,
