id,vessel_id,block,width,length,height,weight
0, SN2603, D500S,15.5,21.0,5.8,4.0
1, SN2598, E370C,15.5,21.0,5.8,22.0
2, SN2603, D630S,15.5,21.0,5.8,12.0
3, SN2602, D190C,15.5,21.0,5.8,44.0
4, SN2614, F332P,15.5,21.0,5.8,11.0
5, SN2601, D41AS,15.5,21.0,5.8,17.0
6, SN2615, A421S,15.5,21.0,5.8,8.0
7, SN2608, E114P,15.5,21.0,5.8,19.0
8, SN2456, D293S,15.5,21.0,5.8,8.0
9, SN2455, M410P,15.5,21.0,5.8,46.0
10, SN2457, B19AS,15.5,21.0,5.8,35.0
11, SN2598, B151S,15.5,21.0,5.8,84.0
12, SN2611, D211S,15.5,21.0,5.8,43.0
13, SN2454, S411S,15.5,21.0,5.8,63.0
14, SN2455, E450C,15.5,21.0,5.8,44.0
15, SN2616, E33BS,15.5,21.0,5.8,7.0
16, SN2602, F350C,15.5,21.0,5.8,4.0
17, SN2463, E62XP,15.5,21.0,5.8,6.0
18, SN2590, F300C,15.5,21.0,5.8,10.0
19, SN2602, D390S,15.5,21.0,5.8,23.0
20, SN2627, E470P,15.5,21.0,5.8,4.0
21, SN2597, D211S,15.5,21.0,5.8,46.0
22, SN2463, H11AS,15.5,21.0,5.8,15.0
23, SN2601, M900P,15.5,21.0,5.8,1.0
24, SN2454, F520P,15.5,21.0,5.8,22.0
25, SN2597, D191S,15.5,21.0,5.8,33.0
26, SN2614, F622S,15.5,21.0,5.8,11.0
27, SN2603, D211P,15.5,21.0,5.8,44.0
28, SN2603, D330S,15.5,21.0,5.8,25.0
29, SN2454, F620S,15.5,21.0,5.8,21.0
30, SN2611, D340S,15.5,21.0,5.8,31.0
31, SN2615, E420S,15.5,21.0,5.8,43.0
32, SN2463, D29CS,15.5,21.0,5.8,10.0
33,,,15.5,21.0,5.8,
34,,,15.5,21.0,5.8,
35,,,15.5,21.0,5.8,
36,,,15.5,21.0,5.8,
37,,,15.5,21.0,5.8,
38,,,15.5,21.0,5.8,
39,,,15.5,21.0,5.8,
