id,vessel_id,block,width,length,height,weight
0, SN2597, F520S,23.0,25.0,inf,71.0
1, SN2611, S170P,23.0,25.0,inf,60.0
2, SN2596, D720S,23.0,25.0,inf,64.0
3, SN2457, B131P,23.0,25.0,inf,83.0
4, SN2597, D710S,23.0,25.0,inf,51.0
5, SN2611, S120P,23.0,25.0,inf,63.0
6, SN2603, S130S,23.0,25.0,inf,60.0
7,,,23.0,25.0,inf,
8,,,23.0,25.0,inf,
9,,,23.0,25.0,inf,
14,,,16.0,16.0,inf,
15,,,16.0,16.0,inf,
17,,,16.0,21.0,inf,
18,,,16.0,21.0,inf,
23,,,17.0,24.0,inf,
24,,,17.0,24.0,inf,
25,,,17.0,24.0,inf,
10, SN2612, E512S,16.0,16.0,inf,14.0
11, SN2615, S08AP,16.0,16.0,inf,8.0
12, SN2598, D522S,16.0,16.0,inf,7.0
13, SN2456, D291S,16.0,16.0,inf,4.0
16, SN2590, E530S,16.0,21.0,inf,33.0
19, SN2590, H200P,17.0,24.0,inf,17.0
20, SN2463, E220P,17.0,24.0,inf,34.0
21, SN2601, D721S,17.0,24.0,inf,6.0
22, SN2456, D293S,17.0,24.0,inf,8.0
