id,vessel_id,block,width,length,height,weight
0, SN2598, E360C,11.0,16.0,inf,8.0
1, SN2602, D630S,16.0,23.0,inf,13.0
2, SN2602, D410S,16.0,23.0,inf,37.0
3, SN2591, E310S,16.0,23.0,inf,43.0
4, SN2591, D350P,16.0,23.0,inf,28.0
5, SN2453, C710P,16.0,23.0,inf,9.0
6, SN2601, E350C,16.0,23.0,inf,40.0
7, SN2607, E541S,11.0,16.0,inf,5.0
8,,,16.0,23.0,inf,
9,,,16.0,23.0,inf,
17,,,19.0,24.0,inf,
18,,,19.0,24.0,inf,
27,,,23.0,25.0,inf,
28,,,23.0,25.0,inf,
10, SN2612, B151P,19.0,24.0,inf,121.0
11, SN2455, D390S,19.0,24.0,inf,65.0
12, SN2612, M410S,19.0,24.0,inf,65.0
13, SN2456, B121S,19.0,24.0,inf,58.0
14, SN2602, T350P,19.0,24.0,inf,33.0
15, SN2604, D710S,19.0,24.0,inf,36.0
16, SN2611, T351S,19.0,24.0,inf,51.0
19, SN2602, D140C,23.0,25.0,inf,57.0
20, SN2457, B131P,23.0,25.0,inf,83.0
21, SN2597, F520P,23.0,25.0,inf,84.0
22, SN2602, E530C,23.0,25.0,inf,102.0
23, SN2598, E510P,23.0,25.0,inf,104.0
24, SN2602, E540C,23.0,25.0,inf,99.0
25, SN2601, S140P,23.0,25.0,inf,59.0
26, SN2603, E540C,23.0,25.0,inf,97.0
0,,,12.0,16.0,inf,
7,,,12.0,16.0,inf,
