id,vessel_id,block,width,length,height,weight
0, SN2603, T151C,16.0,23.0,inf,98.0
1, SN2603, F423P,11.0,16.0,inf,10.0
2, SN2455, F220C,16.0,23.0,inf,8.0
3, SN2615, E54YP,16.0,23.0,inf,18.0
4, SN2608, E116S,11.0,16.0,inf,9.0
5, SN2455, F320C,16.0,23.0,inf,5.0
6, SN2455, E610S,16.0,23.0,inf,42.0
7,,,16.0,23.0,inf,
8,,,16.0,23.0,inf,
9,,,16.0,23.0,inf,
16,,,19.0,24.0,inf,
17,,,19.0,24.0,inf,
18,,,19.0,24.0,inf,
27,,,23.0,25.0,inf,
28,,,23.0,25.0,inf,
10, SN2601, S111S,19.0,24.0,inf,93.0
11, SN2601, S131P,19.0,24.0,inf,101.0
12, SN2601, B120S,19.0,24.0,inf,69.0
13, SN2614, E440P,19.0,24.0,inf,27.0
14, SN2614, S620P,19.0,24.0,inf,28.0
15, SN2601, B130S,19.0,24.0,inf,66.0
19, SN2596, D710S,23.0,25.0,inf,51.0
20, SN2603, S120S,23.0,25.0,inf,64.0
21, SN2611, S130P,23.0,25.0,inf,60.0
22, SN2601, S110P,23.0,25.0,inf,58.0
23, SN2455, S120S,23.0,25.0,inf,60.0
24, SN2602, E530C,23.0,25.0,inf,102.0
25, SN2601, S140P,23.0,25.0,inf,59.0
26, SN2601, E260C,23.0,25.0,inf,59.0
1,,,12.0,16.0,inf,
4,,,12.0,16.0,inf,
