id,vessel_id,block,width,length,height,weight
0, SN2463, E322P,11.0,25.0,inf,40.0
1, SN2603, F121S,15.0,23.0,inf,32.0
2, SN2454, S411S,23.0,25.0,inf,63.0
3, SN2612, M410S,23.0,25.0,inf,65.0
4, SN2454, F510P,23.0,25.0,inf,41.0
5, SN2601, S121S,23.0,25.0,inf,84.0
6, SN2598, M110P,11.0,25.0,inf,84.0
7, SN2603, D411S,23.0,25.0,inf,43.0
8, SN2607, A212S,11.0,25.0,inf,50.0
9, SN2601, T310S,23.0,25.0,inf,73.0
10, SN2463, D39BS,11.0,25.0,inf,19.0
11, SN2598, F44AS,11.0,23.0,inf,9.0
12, SN2590, T190C,12.0,23.0,inf,25.0
13, SN2612, M610C,23.0,25.0,inf,60.0
14, SN2455, F420C,16.0,23.0,inf,10.0
15, SN2590, E660C,11.0,25.0,inf,35.0
16, SN2601, T321S,23.0,25.0,inf,74.0
17, SN2454, F520P,23.0,25.0,inf,22.0
18, SN2614, A410P,12.0,23.0,inf,11.0
19, SN2604, D720S,23.0,25.0,inf,50.0
20, SN2598, S131P,23.0,25.0,inf,81.0
21, SN2597, D730S,23.0,25.0,inf,24.0
22, SN2603, T110P,23.0,25.0,inf,71.0
23, SN2601, B130S,23.0,25.0,inf,66.0
24, SN2603, D371S,23.0,25.0,inf,48.0
25, SN2456, E210P,23.0,25.0,inf,33.0
26, SN2611, F131P,11.0,23.0,inf,13.0
27, SN2457, E51AS,14.0,23.0,inf,15.0
28, SN2627, E360C,23.0,25.0,inf,30.0
29, SN2595, D340S,23.0,25.0,inf,34.0
30,,,23.0,25.0,inf,
31,,,23.0,25.0,inf,
32,,,23.0,25.0,inf,
33,,,23.0,25.0,inf,
34,,,23.0,25.0,inf,
35,,,23.0,25.0,inf,
36,,,23.0,25.0,inf,
37,,,23.0,25.0,inf,
38,,,23.0,25.0,inf,
39,,,23.0,25.0,inf,
40,,,23.0,25.0,inf,
0,,,12.0,25.0,inf,
1,,,10.0,23.0,inf,
6,,,12.0,25.0,inf,
8,,,12.0,25.0,inf,
10,,,12.0,25.0,inf,
11,,,14.0,23.0,inf,
12,,,13.0,23.0,inf,
14,,,9.0,23.0,inf,
15,,,12.0,25.0,inf,
18,,,13.0,23.0,inf,
26,,,14.0,23.0,inf,
27,,,11.0,23.0,inf,
