id,vessel_id,block,width,length,height,weight
0, SN2597, F310P,16.0,25.0,inf,10.0
1, SN2601, D722S,16.0,25.0,inf,15.0
2, SN2601, D41AP,16.0,25.0,inf,17.0
3, SN2602, D610S,11.0,16.0,inf,10.0
4, SN2611, T130P,16.0,25.0,inf,44.0
5, SN2598, F110S,16.0,25.0,inf,21.0
6, SN2463, E24AS,11.0,16.0,inf,7.0
7, SN2455, M510P,16.0,25.0,inf,54.0
8, SN2611, D630S,13.0,16.0,inf,12.0
9, SN2590, E530S,16.0,25.0,inf,33.0
10, SN2615, L150S,16.0,25.0,inf,28.0
11, SN2598, S113P,16.0,25.0,inf,32.0
12, SN2453, H320P,16.0,25.0,inf,23.0
13, SN2603, F423S,11.0,16.0,inf,10.0
14, SN2616, E322P,16.0,25.0,inf,27.0
15, SN2608, E115P,11.0,16.0,inf,5.0
16,,,16.0,25.0,inf,
17,,,16.0,25.0,inf,
18,,,16.0,25.0,inf,
19,,,16.0,25.0,inf,
3,,,14.0,16.0,inf,
6,,,14.0,16.0,inf,
8,,,12.0,16.0,inf,
13,,,14.0,16.0,inf,
15,,,14.0,16.0,inf,
