id,vessel_id,block,width,length,height,weight
0, SN2456, E410P,23.0,25.0,inf,39.0
1, SN2603, D171S,11.0,25.0,inf,45.0
2, SN2614, E530P,23.0,25.0,inf,33.0
3, SN2607, E521P,12.0,23.0,inf,11.0
4, SN2463, D29CS,16.0,23.0,inf,10.0
5, SN2456, E120C,23.0,25.0,inf,25.0
6, SN2611, F311S,15.0,23.0,inf,25.0
7, SN2607, E151C,12.0,23.0,inf,32.0
8, SN2601, T151C,23.0,25.0,inf,104.0
9, SN2602, F520P,23.0,25.0,inf,81.0
10, SN2614, A430C,15.0,23.0,inf,23.0
11, SN2453, C720P,11.0,25.0,inf,11.0
12, SN2455, C400P,11.0,25.0,inf,10.0
13, SN2614, E510S,23.0,25.0,inf,31.0
14, SN2611, D840S,11.0,23.0,inf,7.0
15, SN2463, E421P,16.0,23.0,inf,39.0
16, SN2602, E510S,23.0,25.0,inf,51.0
17, SN2597, D410P,23.0,25.0,inf,39.0
18, SN2615, M410P,11.0,25.0,inf,42.0
19, SN2611, S170S,23.0,25.0,inf,61.0
20, SN2601, D341S,23.0,25.0,inf,52.0
21, SN2455, F420C,16.0,23.0,inf,10.0
22, SN2590, F730S,14.0,23.0,inf,22.0
23, SN2611, D360P,23.0,25.0,inf,23.0
24, SN2612, S11AS,11.0,25.0,inf,25.0
25, SN2598, B130S,23.0,25.0,inf,50.0
26, SN2612, M210P,11.0,25.0,inf,54.0
27, SN2614, F722S,12.0,23.0,inf,11.0
28, SN2603, D401P,23.0,25.0,inf,37.0
29, SN2611, A210P,23.0,25.0,inf,53.0
30, SN2597, D500P,11.0,23.0,inf,5.0
31, SN2454, M920S,12.0,23.0,inf,17.0
32, SN2615, E370P,12.0,23.0,inf,6.0
33, SN2454, S621S,11.0,25.0,inf,38.0
34, SN2597, D400P,23.0,25.0,inf,32.0
35,,,23.0,25.0,inf,
36,,,23.0,25.0,inf,
37,,,23.0,25.0,inf,
38,,,23.0,25.0,inf,
39,,,23.0,25.0,inf,
40,,,23.0,25.0,inf,
1,,,12.0,25.0,inf,
3,,,13.0,23.0,inf,
4,,,9.0,23.0,inf,
6,,,10.0,23.0,inf,
7,,,13.0,23.0,inf,
10,,,10.0,23.0,inf,
11,,,12.0,25.0,inf,
12,,,12.0,25.0,inf,
14,,,14.0,23.0,inf,
15,,,9.0,23.0,inf,
18,,,12.0,25.0,inf,
21,,,9.0,23.0,inf,
22,,,11.0,23.0,inf,
24,,,12.0,25.0,inf,
26,,,12.0,25.0,inf,
27,,,13.0,23.0,inf,
30,,,14.0,23.0,inf,
31,,,13.0,23.0,inf,
32,,,13.0,23.0,inf,
33,,,12.0,25.0,inf,
