id,vessel_id,block,width,length,height,weight
0, SN2590, B210C,16.0,25.0,inf,2.0
1, SN2612, E421S,11.0,16.0,inf,11.0
2, SN2614, S080P,16.0,25.0,inf,16.0
3, SN2603, D191P,16.0,25.0,inf,33.0
4, SN2603, D320S,16.0,25.0,inf,26.0
5, SN2590, E510P,16.0,25.0,inf,38.0
6, SN2463, D39AP,16.0,25.0,inf,16.0
7, SN2455, F220C,13.0,16.0,inf,8.0
8, SN2598, E370C,16.0,25.0,inf,22.0
9, SN2458, S16AP,16.0,25.0,inf,56.0
10, SN2615, M410S,16.0,25.0,inf,39.0
11, SN2612, T131P,16.0,25.0,inf,81.0
12, SN2602, D740S,16.0,25.0,inf,49.0
13, SN2598, F424S,11.0,16.0,inf,7.0
14,,,16.0,25.0,inf,
15,,,16.0,25.0,inf,
16,,,16.0,25.0,inf,
17,,,16.0,25.0,inf,
18,,,16.0,25.0,inf,
19,,,16.0,25.0,inf,
1,,,14.0,16.0,inf,
7,,,12.0,16.0,inf,
13,,,14.0,16.0,inf,
