id,vessel_id,block,width,length,height,weight
0, SN2454, S621P,16.0,25.0,inf,38.0
1, SN2456, D293S,16.0,25.0,inf,8.0
2, SN2615, M110P,16.0,25.0,inf,52.0
3, SN2607, S13AP,16.0,25.0,inf,24.0
4, SN2455, E450C,16.0,25.0,inf,44.0
5, SN2607, M220S,16.0,25.0,inf,33.0
6, SN2611, T110S,16.0,25.0,inf,86.0
7, SN2598, D111S,16.0,25.0,inf,63.0
8, SN2612, A110P,11.0,16.0,inf,19.0
9, SN2456, D192S,11.0,16.0,inf,8.0
10, SN2590, E520P,16.0,25.0,inf,34.0
11, SN2456, E341S,13.0,16.0,inf,32.0
12, SN2602, F310P,16.0,25.0,inf,9.0
13, SN2611, D391S,16.0,25.0,inf,37.0
14, SN2601, M610C,16.0,25.0,inf,56.0
15,,,16.0,25.0,inf,
16,,,16.0,25.0,inf,
17,,,16.0,25.0,inf,
18,,,16.0,25.0,inf,
19,,,16.0,25.0,inf,
8,,,14.0,16.0,inf,
9,,,14.0,16.0,inf,
11,,,12.0,16.0,inf,
