id,vessel_id,block,width,length,height,weight
0, SN2595, D340S,16.0,25.0,inf,34.0
1, SN2627, E640P,16.0,25.0,inf,19.0
2, SN2453, S390P,16.0,25.0,inf,48.0
3, SN2590, Y900C,11.0,16.0,inf,44.0
4, SN2614, D561C,11.0,16.0,inf,8.0
5, SN2603, D710S,16.0,25.0,inf,7.0
6, SN2601, H140S,16.0,25.0,inf,34.0
7, SN2601, D311S,16.0,25.0,inf,51.0
8, SN2599, E11EP,12.0,16.0,inf,14.0
9, SN2603, D161S,16.0,25.0,inf,34.0
10, SN2614, S610P,16.0,25.0,inf,2.0
11, SN2627, S101P,16.0,25.0,inf,41.0
12, SN2615, E410S,16.0,25.0,inf,42.0
13, SN2457, E511S,13.0,16.0,inf,19.0
14, SN2590, S200S,16.0,25.0,inf,19.0
15, SN2456, D292P,13.0,16.0,inf,7.0
16,,,16.0,25.0,inf,
17,,,16.0,25.0,inf,
18,,,16.0,25.0,inf,
19,,,16.0,25.0,inf,
3,,,14.0,16.0,inf,
4,,,14.0,16.0,inf,
8,,,13.0,16.0,inf,
13,,,12.0,16.0,inf,
15,,,12.0,16.0,inf,
