id,vessel_id,block,width,length,height,weight
0, SN2456, D292S,13.0,21.0,5.0,7.0
1, SN2603, F131P,13.0,21.0,5.0,13.0
2, SN2591, H170S,13.0,21.0,5.0,10.0
3, SN2455, F120C,13.0,21.0,5.0,4.0
4, SN2612, E31AP,13.0,21.0,5.0,18.0
5, SN2611, D500P,13.0,21.0,5.0,4.0
6, SN2591, K140C,13.0,21.0,5.0,28.0
7, SN2616, E421P,13.0,21.0,5.0,11.0
8, SN2599, E11AP,13.0,21.0,5.0,29.0
9, SN2457, B19AP,13.0,21.0,5.0,35.0
10, SN2601, E360C,13.0,21.0,5.0,9.0
11, SN2456, D192S,13.0,21.0,5.0,8.0
12, SN2590, Y900C,13.0,21.0,5.0,44.0
13, SN2608, E116P,13.0,21.0,5.0,9.0
14, SN2611, D500S,13.0,21.0,5.0,4.0
15, SN2603, D510S,13.0,21.0,5.0,16.0
16, SN2457, B15AP,13.0,21.0,5.0,36.0
17, SN2603, D171P,13.0,21.0,5.0,46.0
18, SN2603, F331P,13.0,21.0,5.0,13.0
19, SN2455, F710P,13.0,21.0,5.0,20.0
20, SN2603, F422P,13.0,21.0,5.0,11.0
21, SN2612, E122P,13.0,21.0,5.0,7.0
22, SN2456, A12AS,13.0,21.0,5.0,6.0
23,,,13.0,21.0,5.0,
24,,,13.0,21.0,5.0,
25,,,13.0,21.0,5.0,
26,,,13.0,21.0,5.0,
27,,,13.0,21.0,5.0,
28,,,13.0,21.0,5.0,
29,,,13.0,21.0,5.0,
37,,,16.0,21.0,5.0,
38,,,16.0,21.0,5.0,
39,,,16.0,21.0,5.0,
30, SN2598, D321S,16.0,21.0,5.0,41.0
31, SN2591, S161P,16.0,21.0,5.0,37.0
32, SN2603, T310S,16.0,21.0,5.0,75.0
33, SN2603, T150C,16.0,21.0,5.0,58.0
34, SN2614, E540S,16.0,21.0,5.0,33.0
35, SN2601, T110P,16.0,21.0,5.0,72.0
36, SN2455, F640P,16.0,21.0,5.0,15.0
