id,vessel_id,block,width,length,height,weight
0, SN2602, D120C,22.0,25.0,inf,47.0
1, SN2611, B201P,22.0,25.0,inf,52.0
2, SN2611, E430C,22.0,25.0,inf,81.0
3, SN2614, S600S,22.0,25.0,inf,14.0
4, SN2602, D360P,22.0,25.0,inf,24.0
5, SN2611, F521S,22.0,25.0,inf,11.0
6, SN2598, B130P,22.0,25.0,inf,50.0
7, SN2455, E610S,22.0,25.0,inf,42.0
8, SN2601, D35AS,22.0,25.0,inf,20.0
9, SN2616, E41AS,22.0,25.0,inf,15.0
10, SN2601, S121S,22.0,25.0,inf,84.0
11, SN2591, B170P,11.0,22.0,inf,12.0
12, SN2603, D411P,22.0,25.0,inf,43.0
13, SN2611, H110P,22.0,25.0,inf,34.0
14, SN2614, E520P,22.0,25.0,inf,34.0
15, SN2456, D193P,11.0,22.0,inf,7.0
16, SN2457, B19AP,22.0,25.0,inf,35.0
17, SN2614, S180P,22.0,25.0,inf,15.0
18, SN2611, A110P,11.0,22.0,inf,19.0
19, SN2452, C710P,22.0,25.0,inf,9.0
20, SN2611, T330S,22.0,25.0,inf,45.0
21, SN2612, T131S,22.0,25.0,inf,74.0
22, SN2596, Y390S,12.0,22.0,inf,3.0
23, SN2598, S131S,22.0,25.0,inf,81.0
24, SN2455, F320C,22.0,25.0,inf,5.0
25, SN2615, S190S,22.0,25.0,inf,18.0
26, SN2607, M120S,22.0,25.0,inf,58.0
27, SN2613, D560C,11.0,22.0,inf,23.0
28, SN2602, F520S,22.0,25.0,inf,68.0
29, SN2591, D150P,12.0,22.0,inf,19.0
30, SN2616, E33YS,11.0,22.0,inf,6.0
31, SN2615, E61AP,11.0,22.0,inf,7.0
32, SN2611, D141P,22.0,25.0,inf,52.0
33, SN2602, D630S,13.0,22.0,inf,13.0
34, SN2612, E524S,11.0,22.0,inf,4.0
35, SN2456, E242C,11.0,22.0,inf,3.0
36, SN2601, B131P,22.0,25.0,inf,143.0
37, SN2614, F631S,12.0,22.0,inf,24.0
38, SN2456, E511P,13.0,22.0,inf,21.0
39, SN2601, H130P,22.0,25.0,inf,37.0
40, SN2614, A220P,22.0,25.0,inf,31.0
41, SN2598, H140S,22.0,25.0,inf,13.0
42, SN2626, E560C,22.0,25.0,inf,34.0
43, SN2616, E42AS,11.0,22.0,inf,10.0
44, SN2463, D29BP,13.0,22.0,inf,7.0
45, SN2602, F540C,22.0,25.0,inf,61.0
46, SN2607, E210S,22.0,25.0,inf,26.0
47, SN2607, E521S,12.0,22.0,inf,13.0
48, SN2456, B191P,22.0,25.0,inf,71.0
49, SN2602, D171P,22.0,25.0,inf,46.0
50, SN2612, E322P,13.0,22.0,inf,13.0
51, SN2603, E420S,22.0,25.0,inf,72.0
52, SN2607, E240C,22.0,25.0,inf,73.0
53, SN2454, S401P,22.0,25.0,inf,74.0
54, SN2598, T322S,22.0,25.0,inf,38.0
55, SN2457, E320S,22.0,25.0,inf,31.0
56, SN2598, B140S,22.0,25.0,inf,53.0
57, SN2455, F420C,22.0,25.0,inf,10.0
58, SN2611, D360P,22.0,25.0,inf,23.0
59, SN2607, E541P,11.0,22.0,inf,5.0
60, SN2627, E530S,22.0,25.0,inf,35.0
61, SN2597, D400S,22.0,25.0,inf,32.0
62, SN2602, F420P,22.0,25.0,inf,42.0
63, SN2614, E650C,22.0,25.0,inf,57.0
64, SN2611, D630S,13.0,22.0,inf,12.0
65, SN2598, D712S,22.0,25.0,inf,14.0
66,,,22.0,25.0,inf,
67,,,22.0,25.0,inf,
68,,,22.0,25.0,inf,
69,,,22.0,25.0,inf,
70,,,22.0,25.0,inf,
71,,,22.0,25.0,inf,
72,,,22.0,25.0,inf,
73,,,22.0,25.0,inf,
74,,,22.0,25.0,inf,
75,,,22.0,25.0,inf,
76,,,22.0,25.0,inf,
77,,,22.0,25.0,inf,
78,,,22.0,25.0,inf,
79,,,22.0,25.0,inf,
80,,,22.0,25.0,inf,
81,,,22.0,25.0,inf,
82,,,22.0,25.0,inf,
83,,,22.0,25.0,inf,
11,,,14.0,22.0,inf,
15,,,14.0,22.0,inf,
18,,,14.0,22.0,inf,
22,,,13.0,22.0,inf,
27,,,14.0,22.0,inf,
29,,,13.0,22.0,inf,
30,,,14.0,22.0,inf,
31,,,14.0,22.0,inf,
33,,,12.0,22.0,inf,
34,,,14.0,22.0,inf,
35,,,14.0,22.0,inf,
37,,,13.0,22.0,inf,
38,,,12.0,22.0,inf,
43,,,14.0,22.0,inf,
44,,,12.0,22.0,inf,
47,,,13.0,22.0,inf,
50,,,12.0,22.0,inf,
59,,,14.0,22.0,inf,
64,,,12.0,22.0,inf,
