id,vessel_id,block,width,length,height,weight
0, SN2457, E51AS,15.5,21.0,5.8,15.0
1, SN2615, E511P,15.5,21.0,5.8,15.0
2, SN2602, D740S,15.5,21.0,5.8,49.0
3, SN2603, F131S,15.5,21.0,5.8,13.0
4, SN2463, E422S,15.5,21.0,5.8,11.0
5, SN2602, D400S,15.5,21.0,5.8,30.0
6, SN2591, D350S,15.5,21.0,5.8,30.0
7, SN2456, D391S,15.5,21.0,5.8,18.0
8, SN2603, B201S,15.5,21.0,5.8,44.0
9, SN2611, F110S,15.5,21.0,5.8,21.0
10, SN2598, B221P,15.5,21.0,5.8,65.0
11, SN2603, B201P,15.5,21.0,5.8,52.0
12, SN2591, E44XP,15.5,21.0,5.8,5.0
13, SN2612, E511S,15.5,21.0,5.8,20.0
14, SN2597, D190C,15.5,21.0,5.8,42.0
15, SN2615, S08AS,15.5,21.0,5.8,8.0
16, SN2615, M310P,15.5,21.0,5.8,42.0
17, SN2616, E41AP,15.5,21.0,5.8,15.0
18, SN2607, E523P,15.5,21.0,5.8,16.0
19, SN2456, D191S,15.5,21.0,5.8,7.0
20, SN2616, E322S,15.5,21.0,5.8,27.0
21, SN2456, A12DP,15.5,21.0,5.8,5.0
22, SN2603, D161S,15.5,21.0,5.8,34.0
23, SN2603, D131S,15.5,21.0,5.8,36.0
24, SN2457, E413S,15.5,21.0,5.8,25.0
25, SN2463, E421P,15.5,21.0,5.8,39.0
26, SN2601, D341S,15.5,21.0,5.8,52.0
27, SN2603, D380P,15.5,21.0,5.8,25.0
28, SN2456, E310P,15.5,21.0,5.8,40.0
29, SN2454, H220S,15.5,21.0,5.8,27.0
30, SN2611, T120P,15.5,21.0,5.8,44.0
31, SN2602, D370S,15.5,21.0,5.8,32.0
32,,,15.5,21.0,5.8,
33,,,15.5,21.0,5.8,
34,,,15.5,21.0,5.8,
35,,,15.5,21.0,5.8,
36,,,15.5,21.0,5.8,
37,,,15.5,21.0,5.8,
38,,,15.5,21.0,5.8,
39,,,15.5,21.0,5.8,
