id,vessel_id,block,width,length,height,weight
0, SN2598, S112P,14.0,25.0,inf,23.0
1, SN2603, H130S,14.0,25.0,inf,33.0
2, SN2456, E373S,14.0,25.0,inf,15.0
3, SN2597, Y540P,12.0,14.0,inf,22.0
4, SN2455, S230S,14.0,25.0,inf,23.0
5, SN2611, D340P,14.0,25.0,inf,31.0
6, SN2611, E380C,14.0,25.0,inf,14.0
7, SN2457, E62AP,14.0,25.0,inf,18.0
8, SN2452, C710P,14.0,25.0,inf,9.0
9, SN2596, Y900S,11.0,14.0,inf,21.0
10, SN2598, H140S,14.0,25.0,inf,13.0
11, SN2602, D640S,14.0,25.0,inf,28.0
12, SN2611, D540S,11.0,14.0,inf,2.0
13, SN2627, S093P,12.0,14.0,inf,17.0
14, SN2457, E110S,14.0,25.0,inf,18.0
15, SN2457, E412S,11.0,14.0,inf,8.0
16, SN2591, D360S,14.0,25.0,inf,35.0
17, SN2591, D170C,14.0,25.0,inf,12.0
18, SN2607, A212S,14.0,25.0,inf,50.0
19, SN2615, S350P,14.0,25.0,inf,19.0
20, SN2598, D37AS,14.0,25.0,inf,26.0
21, SN2612, T531P,11.0,14.0,inf,6.0
22, SN2454, H220S,14.0,25.0,inf,27.0
23, SN2615, E54YS,14.0,25.0,inf,18.0
24, SN2599, E11BP,12.0,14.0,inf,11.0
25, SN2458, S16AS,14.0,25.0,inf,56.0
26, SN2598, F421P,14.0,25.0,inf,22.0
27, SN2455, M900P,11.0,14.0,inf,4.0
28, SN2597, D191P,14.0,25.0,inf,34.0
29, SN2456, A12CP,13.0,14.0,inf,5.0
30, SN2616, E33DS,11.0,14.0,inf,5.0
31, SN2611, E230P,14.0,25.0,inf,28.0
32, SN2453, S390P,14.0,25.0,inf,48.0
33, SN2463, A21ES,11.0,14.0,inf,5.0
34, SN2612, B181P,14.0,25.0,inf,27.0
35, SN2627, A110C,12.0,14.0,inf,27.0
36, SN2591, E130C,14.0,25.0,inf,3.0
37, SN2602, D400S,14.0,25.0,inf,30.0
38, SN2611, F521P,14.0,25.0,inf,11.0
39, SN2614, A420P,14.0,25.0,inf,18.0
40, SN2456, E241P,14.0,25.0,inf,32.0
41, SN2456, D191P,11.0,14.0,inf,7.0
42, SN2599, E11FP,11.0,14.0,inf,22.0
43, SN2611, G130S,14.0,25.0,inf,18.0
44, SN2456, D291S,11.0,14.0,inf,4.0
45, SN2457, E413P,14.0,25.0,inf,24.0
46, SN2603, H140S,14.0,25.0,inf,33.0
47, SN2616, S36XP,13.0,14.0,inf,21.0
48, SN2602, D211S,14.0,25.0,inf,43.0
49, SN2613, D560C,11.0,14.0,inf,23.0
50, SN2612, S13AP,14.0,25.0,inf,24.0
51,,,14.0,25.0,inf,
52,,,14.0,25.0,inf,
53,,,14.0,25.0,inf,
54,,,14.0,25.0,inf,
55,,,14.0,25.0,inf,
56,,,14.0,25.0,inf,
57,,,14.0,25.0,inf,
58,,,14.0,25.0,inf,
59,,,14.0,25.0,inf,
60,,,14.0,25.0,inf,
61,,,14.0,25.0,inf,
62,,,14.0,25.0,inf,
63,,,14.0,25.0,inf,
64,,,14.0,25.0,inf,
65,,,14.0,25.0,inf,
66,,,14.0,25.0,inf,
67,,,14.0,25.0,inf,
68,,,14.0,25.0,inf,
3,,,13.0,14.0,inf,
9,,,14.0,14.0,inf,
12,,,14.0,14.0,inf,
13,,,13.0,14.0,inf,
15,,,14.0,14.0,inf,
21,,,14.0,14.0,inf,
24,,,13.0,14.0,inf,
27,,,14.0,14.0,inf,
29,,,12.0,14.0,inf,
30,,,14.0,14.0,inf,
33,,,14.0,14.0,inf,
35,,,13.0,14.0,inf,
41,,,14.0,14.0,inf,
42,,,14.0,14.0,inf,
44,,,14.0,14.0,inf,
47,,,12.0,14.0,inf,
49,,,14.0,14.0,inf,
