id,vessel_id,block,width,length,height,weight
0, SN2603, F423S,11.0,22.0,inf,10.0
1, SN2603, D770S,11.0,22.0,inf,7.0
2, SN2614, F728P,11.0,22.0,inf,13.0
3, SN2601, D520S,22.0,25.0,inf,35.0
4, SN2611, D530S,22.0,25.0,inf,16.0
5, SN2603, A210S,22.0,25.0,inf,51.0
6, SN2591, B170S,11.0,22.0,inf,12.0
7, SN2591, D360S,22.0,25.0,inf,35.0
8, SN2612, E532P,11.0,22.0,inf,3.0
9, SN2601, E380C,22.0,25.0,inf,7.0
10, SN2601, M310P,22.0,25.0,inf,63.0
11, SN2607, M110P,22.0,25.0,inf,83.0
12, SN2452, S430P,22.0,25.0,inf,35.0
13, SN2599, E11BP,12.0,22.0,inf,11.0
14, SN2627, S391P,22.0,25.0,inf,58.0
15, SN2603, B130P,22.0,25.0,inf,60.0
16, SN2611, D401P,22.0,25.0,inf,37.0
17, SN2601, D510S,22.0,25.0,inf,36.0
18, SN2601, T320P,22.0,25.0,inf,44.0
19, SN2601, S122S,22.0,25.0,inf,21.0
20, SN2602, F530C,22.0,25.0,inf,25.0
21, SN2612, E532S,11.0,22.0,inf,3.0
22, SN2615, M220P,11.0,22.0,inf,25.0
23, SN2601, T151C,22.0,25.0,inf,104.0
24, SN2611, D131S,22.0,25.0,inf,36.0
25, SN2611, D131P,22.0,25.0,inf,36.0
26, SN2463, E321P,11.0,22.0,inf,9.0
27, SN2454, F310S,22.0,25.0,inf,29.0
28, SN2455, F520P,22.0,25.0,inf,22.0
29, SN2455, F710P,22.0,25.0,inf,20.0
30, SN2602, D120C,22.0,25.0,inf,47.0
31, SN2612, E422S,12.0,22.0,inf,18.0
32, SN2611, A210S,22.0,25.0,inf,51.0
33, SN2452, S830S,22.0,25.0,inf,21.0
34, SN2611, E520S,22.0,25.0,inf,59.0
35, SN2598, T720S,22.0,25.0,inf,18.0
36, SN2607, E311P,22.0,25.0,inf,21.0
37, SN2611, S140P,22.0,25.0,inf,62.0
38, SN2627, E410S,22.0,25.0,inf,34.0
39, SN2601, S131S,22.0,25.0,inf,101.0
40, SN2591, H160S,22.0,25.0,inf,14.0
41, SN2597, F420P,22.0,25.0,inf,43.0
42, SN2611, E370C,22.0,25.0,inf,18.0
43, SN2607, S11AS,22.0,25.0,inf,25.0
44, SN2597, D170C,22.0,25.0,inf,55.0
45, SN2455, M920S,12.0,22.0,inf,17.0
46, SN2597, D320P,22.0,25.0,inf,25.0
47, SN2612, M220S,22.0,25.0,inf,41.0
48, SN2611, D181S,22.0,25.0,inf,31.0
49, SN2611, D360P,22.0,25.0,inf,23.0
50, SN2598, D723S,22.0,25.0,inf,8.0
51, SN2602, D211P,22.0,25.0,inf,44.0
52, SN2602, G510P,11.0,22.0,inf,2.0
53, SN2456, E512P,22.0,25.0,inf,17.0
54, SN2612, E311P,22.0,25.0,inf,20.0
55, SN2603, H140S,22.0,25.0,inf,33.0
56, SN2585, A110S,11.0,22.0,inf,25.0
57, SN2457, A312S,11.0,22.0,inf,11.0
58, SN2611, F522P,12.0,22.0,inf,15.0
59,,,22.0,25.0,inf,
60,,,22.0,25.0,inf,
61,,,22.0,25.0,inf,
62,,,22.0,25.0,inf,
63,,,22.0,25.0,inf,
64,,,22.0,25.0,inf,
65,,,22.0,25.0,inf,
66,,,22.0,25.0,inf,
67,,,22.0,25.0,inf,
68,,,22.0,25.0,inf,
69,,,22.0,25.0,inf,
70,,,22.0,25.0,inf,
71,,,22.0,25.0,inf,
72,,,22.0,25.0,inf,
73,,,22.0,25.0,inf,
74,,,22.0,25.0,inf,
75,,,22.0,25.0,inf,
76,,,22.0,25.0,inf,
77,,,22.0,25.0,inf,
78,,,22.0,25.0,inf,
79,,,22.0,25.0,inf,
80,,,22.0,25.0,inf,
81,,,22.0,25.0,inf,
82,,,22.0,25.0,inf,
83,,,22.0,25.0,inf,
0,,,14.0,22.0,inf,
1,,,14.0,22.0,inf,
2,,,14.0,22.0,inf,
6,,,14.0,22.0,inf,
8,,,14.0,22.0,inf,
13,,,13.0,22.0,inf,
21,,,14.0,22.0,inf,
22,,,14.0,22.0,inf,
26,,,14.0,22.0,inf,
31,,,13.0,22.0,inf,
45,,,13.0,22.0,inf,
52,,,14.0,22.0,inf,
56,,,14.0,22.0,inf,
57,,,14.0,22.0,inf,
58,,,13.0,22.0,inf,
