vessel_id,block,length,width,height,weight,location
 SN2627, E410P,21.0,12.0,5.2,33.0,한내
 SN2602, D390P,15.0,13.0,4.2,24.0,봉암9
 SN2455, E610S,16.0,13.0,6.0,42.0,한내
 SN2614, F622P,12.0,11.0,3.6,11.0,신한내
 SN2615, C360P,15.0,11.0,0.7,7.0,덕곡1
 SN2598, M510S,23.0,18.0,4.0,69.0,성동
 SN2614, A220P,17.0,17.0,4.3,31.0,덕곡1
 SN2591, A221S,17.0,17.0,4.6,46.0,성동
 SN2598, D521S,11.0,10.0,2.5,6.0,오비3
 SN2601, T120S,16.0,14.0,2.9,41.0,성동
 SN2627, S391S,17.0,13.0,2.6,58.0,한내
 SN2598, S113P,21.0,11.0,2.8,32.0,OFD
 SN2598, T720P,20.0,11.0,3.1,18.0,한내
 SN2603, D401P,18.0,14.0,4.1,37.0,덕곡2
 SN2596, Y390S,12.0,12.0,12.0,3.0,한내
 SN2603, B140S,21.0,16.0,3.2,69.0,성동
