vessel_id,block,length,width,height,weight,location
 SN2453, H320P,20.0,11.0,5.0,23.0,성동
 SN2603, S141S,21.0,16.0,2.6,83.0,성동
 SN2598, S122S,20.0,11.0,3.8,22.0,한내
 SN2602, F210S,15.0,11.0,5.1,8.0,OFD
 SN2590, F620S,20.0,13.0,4.9,32.0,덕곡2
 SN2603, D330S,16.0,13.0,4.2,25.0,봉암9
 SN2611, F131P,11.0,11.0,3.1,13.0,한내
 SN2597, D200C,20.0,20.0,1.9,47.0,오비1
 SN2615, M210P,16.0,11.0,4.1,44.0,오비1
 SN2453, C710P,19.0,11.0,0.7,9.0,봉암8
 SN2627, E410S,20.0,12.0,5.2,34.0,봉암9
 SN2611, E130P,14.0,11.0,7.8,5.0,OFD
 SN2598, D321S,16.0,14.0,4.0,41.0,신한내
 SN2455, F310P,16.0,13.0,7.8,24.0,한내
