vessel_id,block,length,width,height,location,id
 SN2597, D181P,25.0,16.0,inf,OFD,0
 SN2601, T520P,25.0,16.0,inf,OFD,1
 SN2456, D392P,25.0,16.0,inf,OFD,2
 SN2598, D311S,25.0,16.0,inf,OFD,3
 SN2456, E310P,25.0,16.0,inf,OFD,4
 SN2591, D360S,25.0,16.0,inf,OFD,5
 SN2590, S210P,25.0,16.0,inf,OFD,6
 SN2590, E650C,25.0,16.0,inf,OFD,7
 SN2611, A110P,25.0,16.0,inf,OFD,8
 SN2601, D321S,25.0,16.0,inf,OFD,9
 SN2616, E33BS,25.0,16.0,inf,OFD,10
 SN2614, S820P,25.0,16.0,inf,OFD,11
 SN2612, M210P,25.0,16.0,inf,OFD,12
 SN2614, E520P,25.0,16.0,inf,OFD,13
 SN2601, D722S,25.0,16.0,inf,OFD,14
 SN2603, E520P,25.0,16.0,inf,OFD,15
,,25.0,16.0,inf,OFD,16
,,25.0,16.0,inf,OFD,17
,,25.0,16.0,inf,OFD,18
,,25.0,16.0,inf,OFD,19
