vessel_id,block,length,width,height,weight,location
 SN2601, D723S,22.0,11.0,2.0,19.0,사내
 SN2598, E360C,11.0,11.0,1.8,8.0,사내
 SN2591, D350P,15.0,11.0,5.5,28.0,사내
 SN2603, D320S,16.0,14.0,4.2,26.0,사내
 SN2457, E241S,15.0,12.0,6.5,36.0,사내
 SN2603, D340P,20.0,13.0,4.2,31.0,사내
 SN2611, B120P,22.0,16.0,3.2,68.0,사내
 SN2601, M410S,22.0,18.0,3.6,63.0,사내
 SN2607, S13AS,21.0,11.0,2.7,24.0,사내
 SN2452, S430S,19.0,19.0,8.0,35.0,사내
 SN2603, T350S,16.0,16.0,2.8,32.0,사내
 SN2611, T351S,16.0,16.0,2.7,51.0,사내
 SN2453, S390S,20.0,11.0,5.9,48.0,사내
 SN2612, B161P,20.0,16.0,3.2,102.0,사내
 SN2608, E114P,16.0,11.0,4.3,19.0,사내
 SN2603, B110P,22.0,16.0,3.2,65.0,사내
