vessel_id,block,length,width,height,weight,location
 SN2614, F332S,11.0,8.0,2.5,13.0,성동
 SN2607, A212P,19.0,11.0,6.1,50.0,한내
 SN2601, T720S,20.0,11.0,2.9,14.0,덕곡2
 SN2598, T110P,16.0,15.0,2.8,77.0,봉암8
 SN2612, B151P,21.0,16.0,3.2,121.0,성동
 SN2607, E523P,12.0,11.0,2.7,16.0,OFD
 SN2602, D410P,20.0,13.0,4.3,37.0,한내
 SN2607, S13AP,21.0,11.0,2.7,24.0,신한내
 SN2604, Y900S,11.0,9.0,2.4,39.0,한내
 SN2597, F230C,11.0,10.0,4.6,6.0,오비3
 SN2454, F120C,11.0,9.0,3.6,4.0,봉암9
 SN2611, D330S,16.0,13.0,4.2,24.0,봉암8
 SN2601, D35AP,16.0,11.0,2.2,17.0,봉암9
 SN2601, S111S,21.0,16.0,2.6,93.0,성동
 SN2597, D200C,20.0,20.0,1.9,47.0,덕곡1
 SN2456, E511S,13.0,11.0,2.8,19.0,신한내
 SN2457, E413P,15.0,11.0,5.7,24.0,신한내
 SN2614, S380S,15.0,14.0,3.1,19.0,봉암8
