vessel_id,block,length,width,height,location,id
 SN2601, D510S,25.0,23.0,inf,신한내,0
 SN2604, D730S,25.0,23.0,inf,신한내,1
 SN2615, S08AS,25.0,23.0,inf,신한내,2
 SN2598, B131S,25.0,23.0,inf,신한내,3
 SN2456, A12BP,25.0,23.0,inf,신한내,4
 SN2607, A110P,25.0,23.0,inf,신한내,5
 SN2602, D140C,25.0,23.0,inf,신한내,6
 SN2458, S16AP,25.0,23.0,inf,신한내,7
 SN2601, E340C,25.0,23.0,inf,신한내,8
 SN2612, B161S,25.0,23.0,inf,신한내,9
 SN2463, D39BP,25.0,23.0,inf,신한내,10
 SN2456, A12AS,25.0,23.0,inf,신한내,11
 SN2453, S390S,25.0,23.0,inf,신한내,12
 SN2616, E421S,25.0,23.0,inf,신한내,13
 SN2627, B180S,25.0,23.0,inf,신한내,14
 SN2457, B15AS,25.0,23.0,inf,신한내,15
 SN2602, F540C,25.0,23.0,inf,신한내,16
 SN2607, S11AP,25.0,23.0,inf,신한내,17
 SN2598, B140S,25.0,23.0,inf,신한내,18
 SN2607, A211P,25.0,23.0,inf,신한내,19
 SN2601, E150C,25.0,23.0,inf,신한내,20
 SN2611, B120S,25.0,23.0,inf,신한내,21
 SN2603, B120P,25.0,23.0,inf,신한내,22
 SN2597, D370S,25.0,23.0,inf,신한내,23
 SN2597, D350P,25.0,23.0,inf,신한내,24
 SN2457, E110P,25.0,23.0,inf,신한내,25
 SN2456, E410S,25.0,23.0,inf,신한내,26
 SN2597, E520S,25.0,23.0,inf,신한내,27
 SN2611, T340P,25.0,23.0,inf,신한내,28
,,25.0,23.0,inf,신한내,29
,,25.0,23.0,inf,신한내,30
,,25.0,23.0,inf,신한내,31
,,25.0,23.0,inf,신한내,32
,,25.0,23.0,inf,신한내,33
,,25.0,23.0,inf,신한내,34
,,25.0,23.0,inf,신한내,35
,,25.0,23.0,inf,신한내,36
,,25.0,23.0,inf,신한내,37
,,25.0,23.0,inf,신한내,38
,,25.0,23.0,inf,신한내,39
,,25.0,23.0,inf,신한내,40
