vessel_id,block,length,width,height,location,id
 SN2455, C400P,23.0,16.0,inf,덕곡1,0
 SN2612, B181P,23.0,16.0,inf,덕곡1,1
 SN2603, T510P,23.0,16.0,inf,덕곡1,2
 SN2590, S210S,23.0,16.0,inf,덕곡1,3
 SN2603, T110P,23.0,16.0,inf,덕곡1,4
 SN2603, D320P,23.0,16.0,inf,덕곡1,5
 SN2611, E510P,23.0,16.0,inf,덕곡1,6
 SN2463, E421P,23.0,16.0,inf,덕곡1,7
,,23.0,16.0,inf,덕곡1,8
,,23.0,16.0,inf,덕곡1,9
 SN2455, D290S,24.0,19.0,inf,덕곡1,10
 SN2453, S400S,24.0,19.0,inf,덕곡1,11
 SN2614, E440P,24.0,19.0,inf,덕곡1,12
 SN2598, S131S,24.0,19.0,inf,덕곡1,13
 SN2611, A210S,24.0,19.0,inf,덕곡1,14
 SN2456, B121P,24.0,19.0,inf,덕곡1,15
 SN2456, B191S,24.0,19.0,inf,덕곡1,16
,,24.0,19.0,inf,덕곡1,17
,,24.0,19.0,inf,덕곡1,18
 SN2611, S170S,25.0,23.0,inf,덕곡1,19
 SN2603, D110C,25.0,23.0,inf,덕곡1,20
 SN2598, E420S,25.0,23.0,inf,덕곡1,21
 SN2611, E530C,25.0,23.0,inf,덕곡1,22
 SN2611, S140P,25.0,23.0,inf,덕곡1,23
 SN2601, S110S,25.0,23.0,inf,덕곡1,24
 SN2455, S120S,25.0,23.0,inf,덕곡1,25
 SN2603, S130P,25.0,23.0,inf,덕곡1,26
,,25.0,23.0,inf,덕곡1,27
,,25.0,23.0,inf,덕곡1,28
