vessel_id,block,length,width,height,weight,location
 SN2603, E420P,21.0,17.0,5.7,69.0,성동
 SN2615, M210S,13.0,11.0,4.1,33.0,한내
 SN2601, D111P,20.0,11.0,3.4,45.0,덕곡2
 SN2603, D720S,13.0,11.0,3.1,32.0,한내
 SN2612, T531S,11.0,6.0,2.8,6.0,오비3
 SN2597, D410P,18.0,14.0,4.4,39.0,성동
 SN2607, S11AP,22.0,11.0,2.7,25.0,신한내
 SN2627, S391S,17.0,13.0,2.6,58.0,한내
 SN2611, F521S,16.0,11.0,2.8,11.0,봉암9
 SN2455, M610S,20.0,12.0,4.3,60.0,성동
 SN2598, B140S,17.0,17.0,3.1,53.0,신한내
 SN2597, D340P,21.0,14.0,4.4,33.0,덕곡1
 SN2463, A21DS,11.0,8.0,2.9,7.0,봉암9
