vessel_id,block,length,width,height,location,id
 SN2455, M610S,25.0,22.0,inf,성동,0
 SN2454, F630C,25.0,22.0,inf,성동,1
 SN2603, D320P,25.0,22.0,inf,성동,2
 SN2598, Y900S,25.0,22.0,inf,성동,3
 SN2603, D360S,25.0,22.0,inf,성동,4
 SN2455, E510P,25.0,22.0,inf,성동,5
 SN2627, S101P,25.0,22.0,inf,성동,6
 SN2455, F630C,25.0,22.0,inf,성동,7
 SN2457, A312S,25.0,22.0,inf,성동,8
 SN2597, E520P,25.0,22.0,inf,성동,9
 SN2607, E531C,25.0,22.0,inf,성동,10
 SN2602, D400S,25.0,22.0,inf,성동,11
 SN2455, M610P,25.0,22.0,inf,성동,12
 SN2463, D29AP,25.0,22.0,inf,성동,13
 SN2611, D310S,25.0,22.0,inf,성동,14
 SN2601, D41AP,25.0,22.0,inf,성동,15
 SN2590, F520P,25.0,22.0,inf,성동,16
 SN2626, E620S,25.0,22.0,inf,성동,17
 SN2611, F131S,25.0,22.0,inf,성동,18
 SN2611, D330S,25.0,22.0,inf,성동,19
 SN2607, M110P,25.0,22.0,inf,성동,20
 SN2615, E140C,25.0,22.0,inf,성동,21
 SN2601, S131S,25.0,22.0,inf,성동,22
 SN2611, S140S,25.0,22.0,inf,성동,23
 SN2456, E410S,25.0,22.0,inf,성동,24
 SN2603, E430C,25.0,22.0,inf,성동,25
 SN2603, E310P,25.0,22.0,inf,성동,26
 SN2611, E430C,25.0,22.0,inf,성동,27
 SN2611, T330S,25.0,22.0,inf,성동,28
 SN2615, E54YP,25.0,22.0,inf,성동,29
 SN2603, F121S,25.0,22.0,inf,성동,30
 SN2627, D180P,25.0,22.0,inf,성동,31
 SN2598, B111P,25.0,22.0,inf,성동,32
 SN2603, T351P,25.0,22.0,inf,성동,33
 SN2454, F710P,25.0,22.0,inf,성동,34
 SN2598, B120S,25.0,22.0,inf,성동,35
 SN2598, F424S,25.0,22.0,inf,성동,36
 SN2596, Y900S,25.0,22.0,inf,성동,37
 SN2603, D211S,25.0,22.0,inf,성동,38
 SN2455, A220S,25.0,22.0,inf,성동,39
 SN2598, D311P,25.0,22.0,inf,성동,40
 SN2627, E340P,25.0,22.0,inf,성동,41
 SN2603, E520P,25.0,22.0,inf,성동,42
 SN2456, A12DS,25.0,22.0,inf,성동,43
 SN2612, E122P,25.0,22.0,inf,성동,44
 SN2615, S08BP,25.0,22.0,inf,성동,45
 SN2601, S122P,25.0,22.0,inf,성동,46
 SN2601, B141P,25.0,22.0,inf,성동,47
 SN2463, E312P,25.0,22.0,inf,성동,48
 SN2611, T120S,25.0,22.0,inf,성동,49
 SN2452, E710S,25.0,22.0,inf,성동,50
 SN2598, S111S,25.0,22.0,inf,성동,51
 SN2615, E330P,25.0,22.0,inf,성동,52
 SN2603, D820S,25.0,22.0,inf,성동,53
 SN2614, A410S,25.0,22.0,inf,성동,54
 SN2603, T520P,25.0,22.0,inf,성동,55
 SN2598, S130S,25.0,22.0,inf,성동,56
 SN2602, D620S,25.0,22.0,inf,성동,57
 SN2597, D350P,25.0,22.0,inf,성동,58
 SN2601, B130S,25.0,22.0,inf,성동,59
 SN2591, D160P,25.0,22.0,inf,성동,60
 SN2627, E530S,25.0,22.0,inf,성동,61
 SN2463, B19AP,25.0,22.0,inf,성동,62
 SN2598, M410P,25.0,22.0,inf,성동,63
 SN2612, T331S,25.0,22.0,inf,성동,64
 SN2602, D130C,25.0,22.0,inf,성동,65
 SN2455, E650C,25.0,22.0,inf,성동,66
 SN2602, D410P,25.0,22.0,inf,성동,67
 SN2602, D380S,25.0,22.0,inf,성동,68
 SN2601, D35AS,25.0,22.0,inf,성동,69
 SN2454, C820P,25.0,22.0,inf,성동,70
 SN2616, E322P,25.0,22.0,inf,성동,71
 SN2611, D120C,25.0,22.0,inf,성동,72
 SN2463, B11AP,25.0,22.0,inf,성동,73
,,25.0,22.0,inf,성동,74
,,25.0,22.0,inf,성동,75
,,25.0,22.0,inf,성동,76
,,25.0,22.0,inf,성동,77
,,25.0,22.0,inf,성동,78
,,25.0,22.0,inf,성동,79
,,25.0,22.0,inf,성동,80
,,25.0,22.0,inf,성동,81
,,25.0,22.0,inf,성동,82
,,25.0,22.0,inf,성동,83
