vessel_id,block,length,width,height,location,id
 SN2601, M900S,25.0,16.0,inf,OFD,0
 SN2597, D620S,25.0,16.0,inf,OFD,1
 SN2456, A12BS,25.0,16.0,inf,OFD,2
 SN2634, A21BP,25.0,16.0,inf,OFD,3
 SN2602, E520P,25.0,16.0,inf,OFD,4
 SN2601, E370C,25.0,16.0,inf,OFD,5
 SN2601, E340C,25.0,16.0,inf,OFD,6
 SN2455, F120C,25.0,16.0,inf,OFD,7
 SN2455, E610P,25.0,16.0,inf,OFD,8
 SN2598, D311S,25.0,16.0,inf,OFD,9
 SN2601, D321S,25.0,16.0,inf,OFD,10
 SN2611, D630S,25.0,16.0,inf,OFD,11
 SN2455, F630C,25.0,16.0,inf,OFD,12
 SN2601, T720S,25.0,16.0,inf,OFD,13
 SN2604, G140S,25.0,16.0,inf,OFD,14
,,25.0,16.0,inf,OFD,15
,,25.0,16.0,inf,OFD,16
,,25.0,16.0,inf,OFD,17
,,25.0,16.0,inf,OFD,18
,,25.0,16.0,inf,OFD,19
