vessel_id,block,length,width,height,location,id
 SN2612, E423P,21.0,15.5,5.8,봉암8,0
 SN2616, E42AS,21.0,15.5,5.8,봉암8,1
 SN2612, E521S,21.0,15.5,5.8,봉암8,2
 SN2456, D192S,21.0,15.5,5.8,봉암8,3
 SN2616, E42AP,21.0,15.5,5.8,봉암8,4
 SN2611, F131S,21.0,15.5,5.8,봉암8,5
 SN2615, M210S,21.0,15.5,5.8,봉암8,6
 SN2599, E11CS,21.0,15.5,5.8,봉암8,7
 SN2602, G130S,21.0,15.5,5.8,봉암8,8
 SN2591, H160S,21.0,15.5,5.8,봉암8,9
 SN2454, M920S,21.0,15.5,5.8,봉암8,10
 SN2598, D721S,21.0,15.5,5.8,봉암8,11
 SN2590, E660C,21.0,15.5,5.8,봉암8,12
 SN2616, S35XP,21.0,15.5,5.8,봉암8,13
 SN2602, D370S,21.0,15.5,5.8,봉암8,14
 SN2590, Y900C,21.0,15.5,5.8,봉암8,15
 SN2463, E62XP,21.0,15.5,5.8,봉암8,16
 SN2602, D400P,21.0,15.5,5.8,봉암8,17
 SN2627, S093S,21.0,15.5,5.8,봉암8,18
 SN2456, E512S,21.0,15.5,5.8,봉암8,19
 SN2627, S391S,21.0,15.5,5.8,봉암8,20
 SN2603, D211S,21.0,15.5,5.8,봉암8,21
 SN2627, A220P,21.0,15.5,5.8,봉암8,22
 SN2615, S082P,21.0,15.5,5.8,봉암8,23
 SN2612, S18BS,21.0,15.5,5.8,봉암8,24
 SN2456, E511S,21.0,15.5,5.8,봉암8,25
 SN2603, D201S,21.0,15.5,5.8,봉암8,26
 SN2603, F331P,21.0,15.5,5.8,봉암8,27
,,21.0,15.5,5.8,봉암8,28
,,21.0,15.5,5.8,봉암8,29
,,21.0,15.5,5.8,봉암8,30
,,21.0,15.5,5.8,봉암8,31
,,21.0,15.5,5.8,봉암8,32
,,21.0,15.5,5.8,봉암8,33
,,21.0,15.5,5.8,봉암8,34
,,21.0,15.5,5.8,봉암8,35
,,21.0,15.5,5.8,봉암8,36
,,21.0,15.5,5.8,봉암8,37
,,21.0,15.5,5.8,봉암8,38
,,21.0,15.5,5.8,봉암8,39
