vessel_id,block,length,width,height,location,id
 SN2601, E230P,25.0,23.0,inf,신한내,0
 SN2627, F210C,25.0,23.0,inf,신한내,1
 SN2612, E31AP,25.0,23.0,inf,신한내,2
 SN2601, E520S,25.0,23.0,inf,신한내,3
 SN2458, S16AP,25.0,23.0,inf,신한내,4
 SN2455, M920S,25.0,23.0,inf,신한내,5
 SN2611, E520S,25.0,23.0,inf,신한내,6
 SN2614, E510P,25.0,23.0,inf,신한내,7
 SN2627, E420S,25.0,23.0,inf,신한내,8
 SN2611, T120S,25.0,23.0,inf,신한내,9
 SN2603, B120P,25.0,23.0,inf,신한내,10
 SN2614, S380S,25.0,23.0,inf,신한내,11
 SN2611, S160P,25.0,23.0,inf,신한내,12
 SN2598, D111S,25.0,23.0,inf,신한내,13
 SN2603, D730S,25.0,23.0,inf,신한내,14
 SN2456, D392S,25.0,23.0,inf,신한내,15
 SN2453, B200C,25.0,23.0,inf,신한내,16
 SN2463, D29BS,25.0,23.0,inf,신한내,17
 SN2603, F121S,25.0,23.0,inf,신한내,18
 SN2597, D370P,25.0,23.0,inf,신한내,19
 SN2615, S08BS,25.0,23.0,inf,신한내,20
 SN2601, M510P,25.0,23.0,inf,신한내,21
 SN2627, E632S,25.0,23.0,inf,신한내,22
 SN2603, E310S,25.0,23.0,inf,신한내,23
 SN2614, S080P,25.0,23.0,inf,신한내,24
 SN2615, M410S,25.0,23.0,inf,신한내,25
 SN2615, A421P,25.0,23.0,inf,신한내,26
 SN2612, E322S,25.0,23.0,inf,신한내,27
 SN2603, S141S,25.0,23.0,inf,신한내,28
 SN2627, E320S,25.0,23.0,inf,신한내,29
 SN2598, S141S,25.0,23.0,inf,신한내,30
 SN2597, D200C,25.0,23.0,inf,신한내,31
,,25.0,23.0,inf,신한내,32
,,25.0,23.0,inf,신한내,33
,,25.0,23.0,inf,신한내,34
,,25.0,23.0,inf,신한내,35
,,25.0,23.0,inf,신한내,36
,,25.0,23.0,inf,신한내,37
,,25.0,23.0,inf,신한내,38
,,25.0,23.0,inf,신한내,39
,,25.0,23.0,inf,신한내,40
