vessel_id,block,length,width,height,weight,location
 SN2627, E360C,15.0,12.0,4.3,30.0,한내
 SN2603, E530C,21.0,20.0,5.2,102.0,덕곡1
 SN2603, D330S,16.0,13.0,4.2,25.0,성동
 SN2602, D610S,11.0,10.0,4.0,10.0,덕곡2
 SN2627, B191P,17.0,11.0,2.3,41.0,한내
 SN2455, C390P,21.0,11.0,0.7,11.0,한내
 SN2603, D820S,11.0,4.0,4.1,2.0,봉암8
 SN2603, D211S,20.0,11.0,1.9,43.0,봉암9
 SN2598, F44AS,11.0,9.0,4.2,9.0,덕곡2
 SN2457, E210P,15.0,13.0,6.0,33.0,성동
 SN2598, D111P,22.0,11.0,1.9,57.0,신한내
 SN2454, H220P,17.0,11.0,4.6,26.0,덕곡2
 SN2601, T720S,20.0,11.0,2.9,14.0,한내
 SN2455, A120C,17.0,15.0,4.8,32.0,성동
 SN2599, E11AS,12.0,11.0,2.3,28.0,한내
 SN2612, M510P,23.0,19.0,3.8,71.0,성동
 SN2597, D181P,16.0,11.0,1.9,34.0,한내
 SN2598, E510S,24.0,22.0,5.2,106.0,오비1
 SN2614, F421S,11.0,10.0,3.6,6.0,오비1
