vessel_id,block,length,width,height,weight,location
 SN2603, E510S,21.0,14.0,5.3,51.0,사내
 SN2611, D350P,16.0,13.0,4.2,24.0,사내
 SN2612, M210P,20.0,11.0,3.6,54.0,사내
 SN2603, D340P,20.0,13.0,4.2,31.0,사내
 SN2603, S141S,21.0,16.0,2.6,83.0,사내
 SN2611, D330P,16.0,13.0,4.2,24.0,사내
 SN2603, E410P,21.0,16.0,5.7,58.0,사내
 SN2455, A220P,18.0,11.0,3.8,38.0,사내
 SN2607, F11AP,17.0,11.0,2.6,18.0,사내
 SN2611, F311P,15.0,11.0,5.3,25.0,사내
 SN2598, S113P,21.0,11.0,2.8,32.0,사내
 SN2603, E540C,24.0,19.0,5.2,97.0,사내
 SN2458, S16AS,21.0,11.0,1.8,56.0,사내
