vessel_id,block,length,width,height,weight,location
 SN2598, D711S,19.0,11.0,1.0,15.0,봉암8
 SN2454, F310S,16.0,14.0,7.8,29.0,신한내
 SN2603, B110S,22.0,16.0,3.2,67.0,덕곡1
 SN2627, F210C,18.0,17.0,5.2,26.0,덕곡1
 SN2602, F420S,18.0,16.0,8.2,45.0,덕곡1
 SN2453, S390S,20.0,11.0,5.9,48.0,성동
 SN2615, E370P,12.0,12.0,4.0,6.0,성동
 SN2611, B140S,21.0,16.0,3.2,69.0,신한내
 SN2602, F430C,15.0,11.0,8.2,8.0,OFD
 SN2616, E33CP,11.0,11.0,3.0,6.0,봉암8
 SN2601, M900P,11.0,6.0,3.3,1.0,성동
 SN2455, M900P,11.0,8.0,5.8,4.0,오비3
 SN2611, S110P,22.0,21.0,8.3,62.0,덕곡1
 SN2601, M310S,22.0,18.0,3.4,59.0,덕곡1
 SN2598, D37AS,22.0,11.0,2.2,26.0,한내
 SN2591, S151S,15.0,13.0,2.3,38.0,한내
 SN2611, A210P,21.0,18.0,8.0,53.0,성동
 SN2457, E241S,15.0,12.0,6.5,36.0,한내
 SN2455, E610S,16.0,13.0,6.0,42.0,한내
 SN2463, A21CS,11.0,8.0,2.6,6.0,한내
