vessel_id,block,length,width,height,location,id
 SN2611, T110S,25.0,16.0,inf,OFD,0
 SN2601, D331P,25.0,16.0,inf,OFD,1
 SN2603, T310S,25.0,16.0,inf,OFD,2
 SN2456, E512P,25.0,16.0,inf,OFD,3
 SN2611, D710S,25.0,16.0,inf,OFD,4
 SN2615, S180P,25.0,16.0,inf,OFD,5
 SN2456, E310P,25.0,16.0,inf,OFD,6
 SN2616, E33AS,25.0,16.0,inf,OFD,7
 SN2601, D341S,25.0,16.0,inf,OFD,8
 SN2601, D131P,25.0,16.0,inf,OFD,9
 SN2614, F631S,25.0,16.0,inf,OFD,10
 SN2601, D722S,25.0,16.0,inf,OFD,11
 SN2611, D310S,25.0,16.0,inf,OFD,12
 SN2590, A410P,25.0,16.0,inf,OFD,13
,,25.0,16.0,inf,OFD,14
,,25.0,16.0,inf,OFD,15
,,25.0,16.0,inf,OFD,16
,,25.0,16.0,inf,OFD,17
,,25.0,16.0,inf,OFD,18
,,25.0,16.0,inf,OFD,19
