vessel_id,block,length,width,height,location,id
 SN2601, S131S,25.0,23.0,inf,신한내,0
 SN2591, D180C,25.0,23.0,inf,신한내,1
 SN2601, H140S,25.0,23.0,inf,신한내,2
 SN2590, E510S,25.0,23.0,inf,신한내,3
 SN2452, S830P,25.0,23.0,inf,신한내,4
 SN2611, D381S,25.0,23.0,inf,신한내,5
 SN2611, D131P,25.0,23.0,inf,신한내,6
 SN2463, E312S,25.0,23.0,inf,신한내,7
 SN2463, E24AP,25.0,23.0,inf,신한내,8
 SN2452, E670C,25.0,23.0,inf,신한내,9
 SN2611, E430C,25.0,23.0,inf,신한내,10
 SN2604, D620S,25.0,23.0,inf,신한내,11
 SN2456, B191S,25.0,23.0,inf,신한내,12
 SN2603, F331S,25.0,23.0,inf,신한내,13
 SN2457, A312P,25.0,23.0,inf,신한내,14
 SN2603, D540S,25.0,23.0,inf,신한내,15
 SN2591, S161P,25.0,23.0,inf,신한내,16
 SN2603, T151C,25.0,23.0,inf,신한내,17
 SN2590, E520S,25.0,23.0,inf,신한내,18
 SN2457, A312S,25.0,23.0,inf,신한내,19
 SN2612, E423P,25.0,23.0,inf,신한내,20
 SN2601, E410P,25.0,23.0,inf,신한내,21
 SN2603, D730S,25.0,23.0,inf,신한내,22
 SN2607, E233P,25.0,23.0,inf,신한내,23
 SN2601, S131P,25.0,23.0,inf,신한내,24
 SN2611, T350P,25.0,23.0,inf,신한내,25
 SN2611, S130P,25.0,23.0,inf,신한내,26
 SN2607, M410P,25.0,23.0,inf,신한내,27
,,25.0,23.0,inf,신한내,28
,,25.0,23.0,inf,신한내,29
,,25.0,23.0,inf,신한내,30
,,25.0,23.0,inf,신한내,31
,,25.0,23.0,inf,신한내,32
,,25.0,23.0,inf,신한내,33
,,25.0,23.0,inf,신한내,34
,,25.0,23.0,inf,신한내,35
,,25.0,23.0,inf,신한내,36
,,25.0,23.0,inf,신한내,37
,,25.0,23.0,inf,신한내,38
,,25.0,23.0,inf,신한내,39
,,25.0,23.0,inf,신한내,40
