vessel_id,block,length,width,height,weight,location
 SN2614, S600S,15.0,11.0,3.1,14.0,사내
 SN2611, T130P,17.0,14.0,2.9,44.0,사내
 SN2603, D191P,15.0,11.0,1.9,33.0,사내
 SN2611, F311S,15.0,11.0,5.3,25.0,사내
 SN2598, B140P,17.0,16.0,3.1,52.0,사내
 SN2591, H160S,14.0,11.0,3.0,14.0,사내
 SN2602, D820S,11.0,4.0,4.1,2.0,사내
 SN2603, F421S,13.0,11.0,3.8,20.0,사내
 SN2612, E514S,21.0,11.0,2.8,15.0,사내
 SN2598, D111P,22.0,11.0,1.9,57.0,사내
 SN2597, D390S,15.0,14.0,4.4,25.0,사내
 SN2598, B130P,17.0,16.0,3.1,50.0,사내
 SN2591, D360P,16.0,11.0,5.5,37.0,사내
