vessel_id,block,length,width,height,location,id
 SN2453, H320P,25.0,16.0,inf,OFD,0
 SN2454, C820P,25.0,16.0,inf,OFD,1
 SN2603, E430C,25.0,16.0,inf,OFD,2
 SN2456, E110P,25.0,16.0,inf,OFD,3
 SN2456, E310P,25.0,16.0,inf,OFD,4
 SN2598, T110P,25.0,16.0,inf,OFD,5
 SN2603, F422S,25.0,16.0,inf,OFD,6
 SN2456, E611S,25.0,16.0,inf,OFD,7
 SN2603, D151S,25.0,16.0,inf,OFD,8
 SN2612, A110S,25.0,16.0,inf,OFD,9
 SN2590, M920P,25.0,16.0,inf,OFD,10
 SN2604, G140S,25.0,16.0,inf,OFD,11
 SN2590, E650C,25.0,16.0,inf,OFD,12
 SN2614, A210C,25.0,16.0,inf,OFD,13
 SN2614, F332S,25.0,16.0,inf,OFD,14
 SN2457, H14AS,25.0,16.0,inf,OFD,15
 SN2457, E413P,25.0,16.0,inf,OFD,16
,,25.0,16.0,inf,OFD,17
,,25.0,16.0,inf,OFD,18
,,25.0,16.0,inf,OFD,19
