vessel_id,block,length,width,height,location,id
 SN2602, D190C,25.0,16.0,inf,OFD,0
 SN2616, E421P,25.0,16.0,inf,OFD,1
 SN2463, D39AP,25.0,16.0,inf,OFD,2
 SN2456, E373S,25.0,16.0,inf,OFD,3
 SN2607, S11AP,25.0,16.0,inf,OFD,4
 SN2612, T131S,25.0,16.0,inf,OFD,5
 SN2603, D211P,25.0,16.0,inf,OFD,6
 SN2455, A220P,25.0,16.0,inf,OFD,7
 SN2611, D171S,25.0,16.0,inf,OFD,8
 SN2597, D360P,25.0,16.0,inf,OFD,9
 SN2615, E52AS,25.0,16.0,inf,OFD,10
 SN2590, F520S,25.0,16.0,inf,OFD,11
 SN2611, B200S,25.0,16.0,inf,OFD,12
 SN2463, H11AS,25.0,16.0,inf,OFD,13
 SN2601, S113S,25.0,16.0,inf,OFD,14
 SN2456, E320S,25.0,16.0,inf,OFD,15
 SN2611, D730S,25.0,16.0,inf,OFD,16
,,25.0,16.0,inf,OFD,17
,,25.0,16.0,inf,OFD,18
,,25.0,16.0,inf,OFD,19
